Unnamed: 0,objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt,date
605,SLO2CCY9Qi,MOOSPMv3Parser,1751533800,7,7,2,9,9,2,2,9,9,2,1900,393,19849,47,18,2,18,18,24,36,18,0,25,26,45,46,513.564,232,2,36.139011,-120.368408,168.447998,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 09:10:03,2025-07-03 09:10:03,2025-07-03 09:10:03,2025-07-03
612,XQWpbhsUhU,MOOSPMv3Parser,1751534400,7,7,2,9,9,3,3,10,10,3,2042,409,19865,48,19,3,19,19,24,37,19,0,25,26,46,48,513.356,235,1,36.13921,-120.368286,165.916,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 09:20:03,2025-07-03 09:20:03,2025-07-03 09:20:03,2025-07-03
623,qVqXCerZlX,MOOSPMv3Parser,1751535000,8,8,2,11,11,3,3,11,11,3,2960,480,19882,47,19,3,19,19,23,38,19,0,25,26,48,48,513.505,258,1,36.139091,-120.368362,173.716003,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 09:30:03,2025-07-03 09:30:03,2025-07-03 09:30:03,2025-07-03
633,VT6HLYZ3lS,MOOSPMv3Parser,1751535600,8,8,2,9,9,3,3,10,10,3,1974,419,19899,45,19,2,19,19,23,40,19,0,24,25,50,51,513.579,254,1,36.139008,-120.36837,179.320007,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 09:40:03,2025-07-03 09:40:03,2025-07-03 09:40:03,2025-07-03
642,rRo3sBFUJ0,MOOSPMv3Parser,1751536200,7,7,3,9,9,3,3,10,10,3,1960,413,19916,47,20,2,20,20,23,42,20,0,24,25,53,53,513.473,254,1,36.13895,-120.368362,163.237,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 09:50:03,2025-07-03 09:50:03,2025-07-03 09:50:03,2025-07-03
651,JuqUFoCwsj,MOOSPMv3Parser,1751536800,8,8,3,10,10,3,3,10,10,3,2006,429,19934,50,21,2,21,21,22,41,21,0,24,25,51,51,513.547,253,1,36.139027,-120.368393,182.235992,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 10:00:03,2025-07-03 10:00:03,2025-07-03 10:00:03,2025-07-03
661,rfDSZQDkMj,MOOSPMv3Parser,1751537400,7,7,3,9,9,3,3,10,10,3,1955,411,19952,48,21,2,21,21,22,41,21,0,24,24,50,51,513.785,279,1,36.139008,-120.368385,178.285995,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 10:10:03,2025-07-03 10:10:03,2025-07-03 10:10:03,2025-07-03
670,0pN9NyevhU,MOOSPMv3Parser,1751538000,7,7,3,9,9,3,3,10,10,3,1967,413,19969,51,20,2,20,20,22,43,20,0,24,24,52,53,513.613,282,1,36.139038,-120.368439,162.095993,12,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 10:20:03,2025-07-03 10:20:03,2025-07-03 10:20:03,2025-07-03
678,YDQxfEb5Qf,MOOSPMv3Parser,1751538600,7,7,3,9,9,3,3,10,10,3,1972,418,19986,49,20,2,20,20,22,42,20,0,23,24,51,52,513.635,262,1,36.139038,-120.368309,165.998001,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 10:30:03,2025-07-03 10:30:03,2025-07-03 10:30:03,2025-07-03
688,CnkeRjhrQ7,MOOSPMv3Parser,1751539200,7,7,3,10,10,3,3,10,10,3,2031,423,20004,50,20,3,20,20,22,42,20,0,23,24,51,52,513.593,257,1,36.139038,-120.368309,165.998001,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 10:40:03,2025-07-03 10:40:03,2025-07-03 10:40:03,2025-07-03
697,fbUvaYlHlN,MOOSPMv3Parser,1751539800,7,7,3,9,9,3,3,10,10,3,1955,415,20021,51,21,2,21,21,22,42,21,0,23,24,51,52,513.606,250,1,36.139027,-120.36834,168.779007,11,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 10:50:03,2025-07-03 10:50:03,2025-07-03 10:50:03,2025-07-03
710,BgkHspTQBA,MOOSPMv3Parser,1751540400,7,7,2,9,9,3,3,10,10,3,1964,409,20038,49,19,3,19,19,22,42,19,0,23,23,51,52,513.621,254,1,36.139027,-120.368385,173.384003,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 11:00:03,2025-07-03 11:00:03,2025-07-03 11:00:03,2025-07-03
716,sghVDkI7xI,MOOSPMv3Parser,1751541000,7,7,2,9,9,3,3,10,10,3,1965,414,20055,47,19,2,19,19,21,43,19,0,23,23,52,53,513.675,254,1,36.139,-120.368408,164.871994,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 11:10:03,2025-07-03 11:10:03,2025-07-03 11:10:03,2025-07-03
723,BjJE8BrzmS,MOOSPMv3Parser,1751541600,7,7,3,9,9,3,3,10,10,3,1931,409,20072,51,20,3,20,20,21,42,20,0,23,23,50,51,513.748,259,1,36.13905,-120.368301,174.013,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 11:20:03,2025-07-03 11:20:03,2025-07-03 11:20:03,2025-07-03
733,3uzB1XEhN4,MOOSPMv3Parser,1751542200,7,7,4,10,10,4,4,11,11,4,2019,422,20100,59,32,4,32,32,21,41,32,0,23,23,49,51,513.705,259,1,36.139038,-120.368385,175.188995,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 11:30:03,2025-07-03 11:30:03,2025-07-03 11:30:03,2025-07-03
743,m3YSgPi5YF,MOOSPMv3Parser,1751542800,7,7,4,10,10,4,4,11,11,4,1971,419,20127,55,31,4,31,31,21,41,31,0,22,23,49,51,513.707,249,1,36.139065,-120.36837,154.490005,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 11:40:03,2025-07-03 11:40:03,2025-07-03 11:40:03,2025-07-03
751,rcjaiRKvvY,MOOSPMv3Parser,1751543400,7,7,3,9,9,3,3,9,9,3,1866,392,20145,47,21,2,21,21,21,41,21,0,22,23,48,50,513.74,245,1,36.139111,-120.368324,191.472,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 11:50:03,2025-07-03 11:50:03,2025-07-03 11:50:03,2025-07-03
760,X7jJLdK0BJ,MOOSPMv3Parser,1751544000,7,7,2,9,9,3,3,9,9,3,1847,384,20162,45,19,3,19,19,21,42,19,0,22,22,51,53,513.662,232,1,36.139072,-120.368279,185.550003,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 12:00:03,2025-07-03 12:00:03,2025-07-03 12:00:03,2025-07-03
770,ArmW1nrQeD,MOOSPMv3Parser,1751544600,7,7,3,8,8,3,3,9,9,3,1832,383,20179,41,20,2,20,20,21,42,20,0,22,22,52,53,513.797,230,1,36.139053,-120.368294,169.072998,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 12:10:03,2025-07-03 12:10:03,2025-07-03 12:10:03,2025-07-03
779,F9HgP7pE1l,MOOSPMv3Parser,1751545200,7,7,2,9,9,3,3,9,9,3,1901,395,20196,47,19,2,19,19,20,44,19,0,22,22,53,54,513.736,231,1,36.139053,-120.368294,169.074997,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 12:20:03,2025-07-03 12:20:03,2025-07-03 12:20:03,2025-07-03
788,StSfCgvQ9F,MOOSPMv3Parser,1751545800,7,7,3,9,9,3,3,10,10,3,1918,395,20213,49,20,3,20,20,20,44,20,0,21,22,53,54,513.768,242,1,36.139053,-120.368279,186.783997,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 12:30:03,2025-07-03 12:30:03,2025-07-03 12:30:03,2025-07-03
796,JX4kIAtjOO,MOOSPMv3Parser,1751546400,7,7,3,9,9,3,3,10,10,3,1881,395,20230,48,20,2,20,20,20,46,20,0,21,22,55,56,513.946,246,1,36.139023,-120.368385,168.431,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 12:40:03,2025-07-03 12:40:03,2025-07-03 12:40:03,2025-07-03
806,3XyYvW3lq3,MOOSPMv3Parser,1751547000,7,7,3,9,9,3,3,10,10,3,1934,406,20249,48,21,3,21,21,20,46,21,0,21,22,54,55,513.909,244,1,36.139065,-120.368408,181.177002,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 12:50:03,2025-07-03 12:50:03,2025-07-03 12:50:03,2025-07-03
814,ZK0hcNgBMS,MOOSPMv3Parser,1751547600,7,7,3,9,9,3,3,9,9,3,1889,396,20268,47,22,2,22,22,20,46,22,0,22,22,54,56,513.937,228,1,36.138992,-120.368378,172.283997,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 13:00:03,2025-07-03 13:00:03,2025-07-03 13:00:03,2025-07-03
825,XK9IZFSidT,MOOSPMv3Parser,1751548200,7,7,3,9,9,3,3,10,10,3,1962,407,20287,49,23,3,23,23,20,46,23,0,21,22,54,56,513.921,232,1,36.139042,-120.368439,164.957993,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 13:10:03,2025-07-03 13:10:03,2025-07-03 13:10:03,2025-07-03
833,4IrZHd65ax,MOOSPMv3Parser,1751548800,7,7,3,9,9,3,3,9,9,3,1912,400,20306,47,22,2,22,22,20,44,22,0,22,22,50,53,513.895,249,1,36.13905,-120.368347,183.082001,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 13:20:03,2025-07-03 13:20:03,2025-07-03 13:20:03,2025-07-03
842,fkBSyBRhNx,MOOSPMv3Parser,1751549400,7,7,3,9,9,3,3,10,10,3,1968,405,20326,51,23,3,23,23,20,43,23,0,22,22,50,53,513.899,259,1,36.138996,-120.368393,177.563995,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 13:30:03,2025-07-03 13:30:03,2025-07-03 13:30:03,2025-07-03
852,fJdNODHPzl,MOOSPMv3Parser,1751550000,7,7,3,10,10,3,3,10,10,3,1959,411,20347,51,23,3,24,24,20,45,24,0,22,22,52,55,513.784,247,1,36.139019,-120.368408,167.897995,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 13:40:03,2025-07-03 13:40:03,2025-07-03 13:40:03,2025-07-03
862,XgRNDIP9N9,MOOSPMv3Parser,1751550601,7,7,3,9,9,3,3,10,10,3,1945,409,20366,49,22,3,22,22,21,47,22,0,23,22,52,58,513.796,233,1,36.139057,-120.368378,177.279999,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 13:50:03,2025-07-03 13:50:03,2025-07-03 13:50:03,2025-07-03
871,U9PAYHmxmn,MOOSPMv3Parser,1751551201,7,7,3,9,9,3,3,10,10,3,1947,398,20385,47,21,3,22,22,21,45,22,0,24,22,46,56,513.723,234,1,36.139069,-120.368393,193.011993,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 14:00:03,2025-07-03 14:00:03,2025-07-03 14:00:03,2025-07-03
878,EeHQcUQTT0,MOOSPMv3Parser,1751551801,7,7,3,9,9,3,3,9,9,3,1890,392,20403,44,21,2,21,21,21,40,21,0,25,23,43,49,513.701,209,1,36.139069,-120.368393,193.011993,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 14:10:03,2025-07-03 14:10:03,2025-07-03 14:10:03,2025-07-03
887,FdYVcXfb6v,MOOSPMv3Parser,1751552401,7,7,2,9,9,3,3,9,9,3,1874,390,20419,45,19,2,19,19,22,40,19,0,25,24,43,50,513.292,184,1,36.139034,-120.368362,178.218994,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 14:20:03,2025-07-03 14:20:03,2025-07-03 14:20:03,2025-07-03
898,RLUwR63Giu,MOOSPMv3Parser,1751553001,7,7,3,9,9,3,3,9,9,3,1828,385,20437,42,20,2,20,20,23,37,20,0,27,26,41,45,513.085,173,1,36.139099,-120.368355,165.311005,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 14:30:03,2025-07-03 14:30:03,2025-07-03 14:30:03,2025-07-03
905,WsI6Do9VDP,MOOSPMv3Parser,1751553601,7,7,2,9,9,3,3,9,9,3,1737,383,20453,45,19,2,19,19,25,34,19,0,28,28,38,40,512.68,154,1,36.139042,-120.368385,181.113007,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 14:40:03,2025-07-03 14:40:03,2025-07-03 14:40:03,2025-07-03
916,tldY7lkaM1,MOOSPMv3Parser,1751554201,7,7,2,8,8,2,2,9,9,2,1635,373,20469,43,19,2,19,19,26,31,19,0,28,30,37,37,512.452,159,1,36.139149,-120.368416,185.270004,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 14:50:03,2025-07-03 14:50:03,2025-07-03 14:50:03,2025-07-03
923,8Bqp3Xm1w6,MOOSPMv3Parser,1751554801,6,6,2,8,8,2,2,8,8,2,1636,368,20485,39,18,2,18,18,27,29,18,0,29,31,36,36,512.294,144,2,36.139057,-120.368378,181.423004,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 15:00:03,2025-07-03 15:00:03,2025-07-03 15:00:03,2025-07-03
932,wRpzqdD8qm,MOOSPMv3Parser,1751555401,7,7,2,9,9,3,3,9,9,3,1685,382,20502,42,19,2,19,19,28,28,19,0,29,32,37,35,512.217,149,1,36.138981,-120.368401,154.718994,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 15:10:03,2025-07-03 15:10:03,2025-07-03 15:10:03,2025-07-03
939,T3Qzp4XEcC,MOOSPMv3Parser,1751556001,7,7,2,9,9,2,3,9,9,3,1724,388,20518,43,19,3,19,19,28,26,19,0,29,33,36,33,512.119,142,1,36.139046,-120.36834,177.722,8,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 15:20:03,2025-07-03 15:20:03,2025-07-03 15:20:03,2025-07-03
950,fuTEv7I2dH,MOOSPMv3Parser,1751556601,6,6,2,8,8,2,2,8,8,2,1627,357,20531,43,15,2,15,15,29,25,15,0,29,33,36,33,512.143,122,1,36.139065,-120.368378,171.662994,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 15:30:03,2025-07-03 15:30:03,2025-07-03 15:30:03,2025-07-03
959,YZXEvTRNRy,MOOSPMv3Parser,1751557201,6,6,2,8,8,2,2,8,8,2,1550,348,20544,39,15,2,15,15,30,24,15,0,30,34,35,31,512.114,111,1,36.139015,-120.36837,169.503006,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 15:40:03,2025-07-03 15:40:03,2025-07-03 15:40:03,2025-07-03
968,zG9R5tNKbA,MOOSPMv3Parser,1751557801,6,6,2,8,8,2,2,8,8,2,1572,340,20593,42,16,2,16,16,30,23,16,0,30,35,35,30,512.147,117,1,36.139004,-120.368423,136.848999,7,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 15:50:03,2025-07-03 15:50:03,2025-07-03 15:50:03,2025-07-03
975,WQCbGRzMsb,MOOSPMv3Parser,1751558401,6,6,2,8,8,2,2,8,8,2,1574,347,20574,40,18,2,18,18,31,24,18,0,30,35,36,31,512.124,118,1,36.139004,-120.368423,136.845993,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 16:00:03,2025-07-03 16:00:03,2025-07-03 16:00:03,2025-07-03
986,LvcWioQguq,MOOSPMv3Parser,1751559001,6,6,2,7,7,2,2,8,8,2,1505,333,20588,41,16,2,16,16,31,22,16,0,30,36,34,29,512.07,108,1,36.139019,-120.368362,181.156998,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 16:10:03,2025-07-03 16:10:03,2025-07-03 16:10:03,2025-07-03
995,3q3LGYNHQc,MOOSPMv3Parser,1751559601,6,6,2,7,7,2,2,8,8,2,1532,331,20600,35,14,2,15,15,31,21,15,0,31,36,33,29,512.097,101,1,36.139011,-120.368317,163.358994,12,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 16:20:03,2025-07-03 16:20:03,2025-07-03 16:20:03,2025-07-03
1004,uB6wA6Q5Q9,MOOSPMv3Parser,1751560201,6,6,2,8,8,2,2,8,8,2,1578,341,20648,39,15,2,16,16,32,21,16,0,31,37,33,28,511.866,98,1,36.138966,-120.368332,176.625,8,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 16:30:03,2025-07-03 16:30:03,2025-07-03 16:30:03,2025-07-03
1011,6Ld1jjd5TX,MOOSPMv3Parser,1751560801,13,13,2,15,15,2,2,15,15,2,4044,764,20661,41,15,3,15,15,32,21,15,0,32,38,34,29,511.905,96,1,36.138985,-120.368301,197.231995,9,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 16:40:03,2025-07-03 16:40:03,2025-07-03 16:40:03,2025-07-03
1022,o0MXJDe3ET,MOOSPMv3Parser,1751561401,9,9,2,10,10,2,2,11,11,2,2529,496,20641,41,16,2,16,16,33,21,16,0,32,38,33,28,511.787,104,1,36.139015,-120.36834,191.304993,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 16:50:03,2025-07-03 16:50:03,2025-07-03 16:50:03,2025-07-03
1031,G5PDD8Mfnp,MOOSPMv3Parser,1751562001,6,6,2,8,8,2,2,9,9,2,1752,361,20690,42,17,2,17,17,33,20,17,0,32,39,32,27,511.808,102,1,36.138962,-120.36834,180.141998,9,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 17:00:03,2025-07-03 17:00:03,2025-07-03 17:00:03,2025-07-03
1039,NBMTwYNvCC,MOOSPMv3Parser,1751562601,6,6,2,8,8,2,2,9,9,2,1770,359,20704,46,16,2,16,16,34,19,16,0,32,39,33,27,511.706,103,1,36.139046,-120.368317,181.320007,10,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 17:10:03,2025-07-03 17:10:03,2025-07-03 17:10:03,2025-07-03
1050,SL6CZdkvjY,MOOSPMv3Parser,1751563201,6,6,2,8,8,2,2,8,8,2,1762,371,20684,43,17,2,17,17,34,19,17,0,33,40,32,26,511.711,115,1,36.139027,-120.368332,181.360992,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 17:20:03,2025-07-03 17:20:03,2025-07-03 17:20:03,2025-07-03
1063,9dWnHLrxbr,MOOSPMv3Parser,1751563801,6,6,2,8,8,2,2,9,9,2,1776,370,20733,42,16,2,16,16,34,18,16,0,33,40,32,26,511.706,112,1,36.139015,-120.368286,166.018997,14,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 17:30:03,2025-07-03 17:30:03,2025-07-03 17:30:03,2025-07-03
1073,qd7yRRwVmE,MOOSPMv3Parser,1751564401,6,6,2,8,8,2,2,8,8,2,1831,374,20747,42,17,2,17,17,35,19,17,0,33,41,32,26,511.549,113,1,36.138985,-120.368362,188.888,9,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 17:40:03,2025-07-03 17:40:03,2025-07-03 17:40:03,2025-07-03
1084,FOLx0NDgGI,MOOSPMv3Parser,1751565001,6,6,2,8,8,2,2,8,8,2,1849,374,20729,43,18,2,18,18,35,18,18,0,34,41,31,25,511.509,115,1,36.138985,-120.368362,188.889008,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 17:50:03,2025-07-03 17:50:03,2025-07-03 17:50:03,2025-07-03
1094,d0HWzU3t8k,MOOSPMv3Parser,1751565601,6,6,2,8,8,3,3,8,8,3,1919,380,20780,41,19,2,19,19,36,18,19,0,35,41,30,25,511.463,122,1,36.139011,-120.36837,171.901001,8,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 18:00:03,2025-07-03 18:00:03,2025-07-03 18:00:03,2025-07-03
1106,oAZFd3m2fs,MOOSPMv3Parser,1751566201,6,6,2,8,8,2,2,8,8,2,1922,375,20793,41,15,2,15,15,36,18,15,0,35,42,29,25,511.397,130,1,36.13905,-120.368393,175.697006,9,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 18:10:03,2025-07-03 18:10:03,2025-07-03 18:10:03,2025-07-03
1118,ePZwHp1TWr,MOOSPMv3Parser,1751566801,6,6,2,7,7,2,2,8,8,2,1860,364,20772,41,16,2,16,16,36,16,16,0,35,43,28,23,511.348,136,1,36.138905,-120.368309,160.975998,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 18:20:03,2025-07-03 18:20:03,2025-07-03 18:20:03,2025-07-03
1129,WBq30xUk2D,MOOSPMv3Parser,1751567401,5,5,2,7,7,2,2,8,8,2,1887,352,20786,40,16,3,16,16,37,16,16,0,35,43,28,23,511.421,130,1,36.139015,-120.368347,158.802002,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 18:30:03,2025-07-03 18:30:03,2025-07-03 18:30:03,2025-07-03
1138,WZ2dWTHJ47,MOOSPMv3Parser,1751568001,5,5,2,7,7,2,2,7,7,2,1921,357,20799,35,15,2,15,15,37,16,15,0,36,43,28,23,511.414,128,1,36.138966,-120.368309,182.630997,11,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 18:40:03,2025-07-03 18:40:03,2025-07-03 18:40:03,2025-07-03
1151,YHBsqAHh26,MOOSPMv3Parser,1751568601,5,5,2,7,7,2,2,7,7,2,1946,358,20811,38,14,1,14,14,38,15,14,0,37,44,27,23,511.353,142,1,36.139103,-120.36837,173.414993,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 18:50:03,2025-07-03 18:50:03,2025-07-03 18:50:03,2025-07-03
1161,E17tIH9Ch6,MOOSPMv3Parser,1751569201,5,5,2,7,7,2,2,7,7,2,1972,357,20858,38,14,2,14,14,38,14,14,0,36,44,25,21,511.386,141,1,36.13903,-120.368362,175.378006,7,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 19:00:03,2025-07-03 19:00:03,2025-07-03 19:00:03,2025-07-03
1173,njbSoFsS6g,MOOSPMv3Parser,1751569801,6,6,2,7,7,2,2,7,7,2,2031,368,20869,39,13,1,13,13,38,14,13,0,37,44,26,22,511.331,145,1,36.139076,-120.368385,170.684998,9,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 19:10:03,2025-07-03 19:10:03,2025-07-03 19:10:03,2025-07-03
1185,EfDbtBUJ0y,MOOSPMv3Parser,1751570401,8,8,6,13,11,11,15,15,13,17,2598,500,20900,85,43,11,47,48,38,14,49,0,37,45,26,22,511.269,176,1,36.139111,-120.368347,177.035004,11,599,58,3,e00fce68e77e43df92405fdb,2025-07-03 19:20:03,2025-07-03 19:20:03,2025-07-03 19:20:03,2025-07-03
1196,KLeHr4ispv,MOOSPMv3Parser,1751571001,8,8,6,14,13,13,19,16,15,22,2759,527,20886,89,37,14,44,46,39,15,46,1,38,45,25,22,511.174,271,1,36.13905,-120.368355,173.380005,10,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 19:30:03,2025-07-03 19:30:03,2025-07-03 19:30:03,2025-07-03
1209,i7kfZj8Kk5,MOOSPMv3Parser,1751571601,11,10,10,20,17,18,25,23,19,28,3326,677,20940,137,74,19,82,84,39,13,84,1,39,45,23,20,511.178,274,1,36.13905,-120.368355,173.376999,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 19:40:03,2025-07-03 19:40:03,2025-07-03 19:40:03,2025-07-03
1219,mlIBvsGTEu,MOOSPMv3Parser,1751572201,7,7,4,10,10,8,11,11,11,12,2517,437,20960,62,28,8,32,32,39,13,33,1,39,45,23,20,511.238,228,1,36.139011,-120.368355,162.302994,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 19:50:03,2025-07-03 19:50:03,2025-07-03 19:50:03,2025-07-03
1230,vHnwjTVqAE,MOOSPMv3Parser,1751572801,6,6,1,7,7,2,2,7,7,3,2287,369,20967,36,9,2,10,10,39,12,10,1,39,45,22,20,511.198,172,1,36.139019,-120.368347,197.257996,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 20:00:03,2025-07-03 20:00:03,2025-07-03 20:00:03,2025-07-03
1240,lu7KNYOC28,MOOSPMv3Parser,1751573401,7,7,7,12,12,11,15,14,13,16,2737,481,21003,82,48,11,52,53,40,12,54,1,40,46,21,19,511.129,221,1,36.139091,-120.368355,157.240005,7,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 20:10:03,2025-07-03 20:10:03,2025-07-03 20:10:03,2025-07-03
1251,maXyTmfZSY,MOOSPMv3Parser,1751574001,5,5,1,6,6,2,2,7,7,3,2238,349,21012,35,11,1,11,11,40,12,11,1,40,46,21,19,511.071,161,1,36.139072,-120.368332,159.587006,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 20:20:03,2025-07-03 20:20:03,2025-07-03 20:20:03,2025-07-03
1260,dSby60rCk0,MOOSPMv3Parser,1751574601,5,5,1,6,6,2,2,7,7,2,2208,347,21021,34,11,1,11,11,40,11,11,0,40,46,20,19,511.103,154,1,36.139122,-120.36824,161.845001,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 20:30:03,2025-07-03 20:30:03,2025-07-03 20:30:03,2025-07-03
1270,3Vzr3wVc7C,MOOSPMv3Parser,1751575201,5,5,2,6,6,2,2,7,7,2,2229,346,21031,32,12,2,12,12,40,11,12,0,40,46,21,19,511.068,154,1,36.139091,-120.36834,153.080994,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 20:40:03,2025-07-03 20:40:03,2025-07-03 20:40:03,2025-07-03
1283,XyOoOcu9y6,MOOSPMv3Parser,1751575801,5,5,2,7,7,2,2,7,7,2,2332,348,21042,35,12,1,13,13,40,11,13,0,40,46,20,18,511.023,150,1,36.13913,-120.368256,183.044998,6,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 20:50:03,2025-07-03 20:50:03,2025-07-03 20:50:03,2025-07-03
1295,q6w6MpKCjB,MOOSPMv3Parser,1751576401,5,5,2,7,7,2,2,7,7,2,2185,342,21053,31,12,2,12,12,39,11,12,0,40,45,20,18,511.122,144,1,36.139015,-120.368309,205.149002,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 21:00:03,2025-07-03 21:00:03,2025-07-03 21:00:03,2025-07-03
1303,9fbU648EaI,MOOSPMv3Parser,1751577001,5,5,2,7,7,2,2,7,7,2,2105,345,21063,33,12,2,12,12,38,11,12,0,39,44,21,19,511.083,128,1,36.13908,-120.36837,197.264999,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 21:10:03,2025-07-03 21:10:03,2025-07-03 21:10:03,2025-07-03
1314,zNFql8qqx7,MOOSPMv3Parser,1751577601,5,5,2,6,6,2,2,6,6,2,1897,317,21074,30,12,1,12,12,39,11,12,0,40,45,20,19,511.22,118,1,36.139069,-120.36834,198.261993,5,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 21:20:03,2025-07-03 21:20:03,2025-07-03 21:20:03,2025-07-03
1328,lPDAQGw6qB,MOOSPMv3Parser,1751578201,2,2,1,3,3,1,1,3,3,1,1585,212,21081,19,8,1,8,8,39,6,8,0,40,45,11,12,511.007,109,1,36.139069,-120.36834,198.257004,0,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 21:30:03,2025-07-03 21:30:03,2025-07-03 21:30:03,2025-07-03
1338,6LrHB6UkFw,MOOSPMv3Parser,1751578801,0,0,1,1,1,1,1,1,1,1,1189,107,21086,11,6,1,6,6,39,5,6,0,41,46,10,11,510.986,82,1,36.13905,-120.368385,183.410995,9,600,58,3,e00fce68e77e43df92405fdb,2025-07-03 21:40:03,2025-07-03 21:40:03,2025-07-03 21:40:03,2025-07-03
