Unnamed: 0,objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt,date
824,MGOqAuGCTo,MOOSPMv3Parser,1750772400,2,2,3,4,4,4,4,4,4,4,712,171,103811,31,26,2,26,26,16,31,26,1,17,17,43,45,516.848,238,1,36.138977,-120.368362,177.218002,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 13:40:02,2025-06-24 13:40:02,2025-06-24 13:40:02,2025-06-24
833,BfzTMzDNO3,MOOSPMv3Parser,1750773000,2,2,3,4,4,4,4,4,4,4,649,156,103832,31,25,3,25,25,16,31,25,1,18,17,41,45,516.785,221,1,36.138981,-120.36834,183.149002,5,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 13:50:02,2025-06-24 13:50:02,2025-06-24 13:50:02,2025-06-24
843,hhydSLtuIa,MOOSPMv3Parser,1750773600,2,2,3,3,3,3,3,4,4,3,610,151,103852,26,23,2,23,23,17,31,23,1,19,17,40,45,516.596,210,1,36.139008,-120.368332,190.787003,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 14:00:02,2025-06-24 14:00:02,2025-06-24 14:00:02,2025-06-24
851,wwqUwdkNYZ,MOOSPMv3Parser,1750774200,2,2,3,3,3,3,3,3,3,3,585,141,103870,28,21,2,21,21,17,28,21,0,19,18,38,42,516.354,186,1,36.138996,-120.3685,169.561005,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 14:10:02,2025-06-24 14:10:02,2025-06-24 14:10:02,2025-06-24
861,ZNELHpWWDq,MOOSPMv3Parser,1750774800,2,2,3,3,3,3,3,4,4,3,594,144,103888,26,20,2,20,20,18,26,20,0,20,19,34,39,516.12,170,1,36.138927,-120.368332,167.362,5,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 14:20:02,2025-06-24 14:20:02,2025-06-24 14:20:02,2025-06-24
870,wwAIuQUVlP,MOOSPMv3Parser,1750775400,2,2,3,3,3,3,3,3,3,3,549,132,103906,23,21,2,21,21,19,26,21,0,21,21,35,37,515.686,164,1,36.138985,-120.368401,172.188004,4,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 14:30:02,2025-06-24 14:30:02,2025-06-24 14:30:02,2025-06-24
880,lfLvDJfup2,MOOSPMv3Parser,1750776000,1,1,2,3,3,3,3,3,3,3,549,133,103923,27,19,2,20,20,21,24,20,0,23,23,33,35,515.213,160,1,36.139004,-120.368462,166.207001,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 14:40:02,2025-06-24 14:40:02,2025-06-24 14:40:02,2025-06-24
888,dgIdMBgczH,MOOSPMv3Parser,1750776600,1,1,3,3,3,3,3,3,3,3,533,134,103940,27,20,3,20,20,22,22,20,0,24,24,31,33,515.038,158,1,36.139057,-120.368378,166.382004,11,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 14:50:02,2025-06-24 14:50:02,2025-06-24 14:50:02,2025-06-24
899,BkvHoV1eLR,MOOSPMv3Parser,1750777200,1,1,2,3,3,3,3,3,3,3,553,142,103957,28,19,3,19,19,23,20,19,0,25,25,29,30,514.722,116,1,36.138954,-120.368469,183.701004,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 15:00:02,2025-06-24 15:00:03,2025-06-24 15:00:03,2025-06-24
908,Nk2ZEk4sBe,MOOSPMv3Parser,1750777800,1,1,2,2,2,2,2,3,3,2,545,139,103972,27,17,2,17,17,24,19,17,0,26,27,28,29,514.566,91,2,36.138958,-120.368355,180.895996,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 15:10:02,2025-06-24 15:10:02,2025-06-24 15:10:02,2025-06-24
919,fZSkNgWJqG,MOOSPMv3Parser,1750778400,1,1,2,2,2,2,2,3,3,2,553,139,103986,26,16,1,16,16,25,18,16,0,26,28,27,28,514.606,84,3,36.139061,-120.368294,165.091995,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 15:20:02,2025-06-24 15:20:02,2025-06-24 15:20:02,2025-06-24
929,2KVBfEAcs0,MOOSPMv3Parser,1750779000,1,1,2,2,2,2,2,2,2,2,576,150,104001,24,17,2,17,17,26,17,17,0,27,29,27,28,514.508,93,3,36.139004,-120.368393,185.959,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 15:30:02,2025-06-24 15:30:02,2025-06-24 15:30:02,2025-06-24
938,sEfz9hLgc1,MOOSPMv3Parser,1750779600,1,1,2,2,2,2,2,2,2,2,549,141,104017,28,19,1,19,19,26,15,19,0,27,30,26,26,514.602,84,3,36.139011,-120.368317,181.167007,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 15:40:02,2025-06-24 15:40:03,2025-06-24 15:40:03,2025-06-24
949,1vXuIXE62l,MOOSPMv3Parser,1750780200,1,1,43,2,2,45,45,3,3,45,593,149,104310,27,337,1,339,339,27,15,339,0,28,30,27,26,514.768,81,3,36.139034,-120.368309,224.304993,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 15:50:02,2025-06-24 15:50:02,2025-06-24 15:50:02,2025-06-24
961,UtGZahSXqw,MOOSPMv3Parser,1750780800,1,1,28,3,3,29,29,3,3,29,582,148,104501,26,219,2,219,219,27,14,219,0,28,31,25,24,514.647,77,2,36.139042,-120.368347,193.054001,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 16:00:02,2025-06-24 16:00:02,2025-06-24 16:00:02,2025-06-24
970,ZCiwIly4oK,MOOSPMv3Parser,1750781400,1,1,2,3,3,2,2,3,3,2,614,158,104516,26,17,2,17,17,28,13,17,0,29,31,25,24,514.413,68,2,36.139004,-120.368477,172.348007,4,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 16:10:02,2025-06-24 16:10:02,2025-06-24 16:10:02,2025-06-24
979,mgQ0nkVnaK,MOOSPMv3Parser,1750782000,1,1,3,3,3,3,3,3,3,3,595,152,104533,26,20,1,20,20,28,13,20,0,29,32,24,24,514.117,72,2,36.139065,-120.368477,175.264008,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 16:20:02,2025-06-24 16:20:02,2025-06-24 16:20:02,2025-06-24
989,mZbUwW3QkU,MOOSPMv3Parser,1750782600,1,1,2,3,3,2,2,3,3,2,598,151,104549,25,18,2,18,18,29,13,18,0,30,33,25,23,513.905,64,2,36.138973,-120.368355,173.613998,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 16:30:02,2025-06-24 16:30:02,2025-06-24 16:30:02,2025-06-24
1001,WYUeMdv3sL,MOOSPMv3Parser,1750783200,1,1,2,3,3,2,2,3,3,2,604,152,104563,26,16,2,16,16,30,13,16,0,30,34,24,24,513.731,77,1,36.139004,-120.368286,190.307999,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 16:40:02,2025-06-24 16:40:03,2025-06-24 16:40:03,2025-06-24
1009,8Ltc05dVPz,MOOSPMv3Parser,1750783800,1,1,2,3,3,2,2,3,3,2,595,151,104576,27,15,2,15,15,30,12,15,0,31,35,24,23,513.594,86,1,36.139046,-120.368462,173.559006,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 16:50:02,2025-06-24 16:50:02,2025-06-24 16:50:02,2025-06-24
1020,Ggubxb9ECe,MOOSPMv3Parser,1750784400,1,1,2,3,3,2,2,3,3,2,618,152,104588,28,14,2,14,14,31,11,14,0,31,36,23,21,513.564,91,1,36.139061,-120.368423,164.100998,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 17:00:02,2025-06-24 17:00:02,2025-06-24 17:00:02,2025-06-24
1030,CUqRcEdHBV,MOOSPMv3Parser,1750785000,1,1,2,2,2,2,2,2,2,2,580,144,104600,24,14,1,14,14,31,11,14,0,31,36,24,21,513.402,84,1,36.13905,-120.368362,163.584,11,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 17:10:02,2025-06-24 17:10:02,2025-06-24 17:10:02,2025-06-24
1042,QLuw7Ny9ri,MOOSPMv3Parser,1750785600,1,1,2,3,3,2,2,3,3,2,607,153,104612,25,13,2,13,13,31,11,13,0,31,37,23,21,513.422,73,1,36.139034,-120.368423,161.945999,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 17:20:02,2025-06-24 17:20:03,2025-06-24 17:20:03,2025-06-24
1051,A8XZnAIeTb,MOOSPMv3Parser,1750786200,1,1,2,2,2,2,2,2,2,2,576,144,104623,23,13,2,13,13,32,10,13,0,32,37,22,20,513.442,57,1,36.139004,-120.368103,178.778,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 17:30:02,2025-06-24 17:30:02,2025-06-24 17:30:02,2025-06-24
1061,BbHfn4TP6r,MOOSPMv3Parser,1750786800,1,1,2,2,2,2,2,3,3,2,582,145,104634,24,13,2,13,13,32,10,13,0,32,38,21,20,513.414,57,1,36.139019,-120.368378,169.845001,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 17:40:02,2025-06-24 17:40:03,2025-06-24 17:40:03,2025-06-24
1072,T16hkBomuI,MOOSPMv3Parser,1750787400,1,1,2,2,2,2,2,2,2,2,600,147,104645,22,12,1,13,13,32,10,13,0,32,38,22,20,513.356,43,1,36.139038,-120.368332,163.701996,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 17:50:02,2025-06-24 17:50:03,2025-06-24 17:50:03,2025-06-24
1083,rQCBrYxknz,MOOSPMv3Parser,1750788000,1,1,2,2,2,2,2,3,3,2,591,147,104657,23,13,2,13,13,32,9,13,0,33,38,20,19,513.271,48,1,36.139038,-120.368332,163.703003,0,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 18:00:02,2025-06-24 18:00:03,2025-06-24 18:00:03,2025-06-24
1091,gMTNiKlMMs,MOOSPMv3Parser,1750788600,1,1,2,2,2,2,2,3,3,2,619,148,104667,25,12,2,12,12,33,9,12,0,33,38,21,19,513.398,72,1,36.138985,-120.368431,179.597,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 18:10:02,2025-06-24 18:10:02,2025-06-24 18:10:02,2025-06-24
1101,dkPXnuSSb6,MOOSPMv3Parser,1750789200,1,1,1,2,2,2,2,3,3,2,616,150,104677,24,12,1,12,12,33,10,12,0,33,39,22,20,513.424,98,1,36.138973,-120.368431,173.972,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 18:20:02,2025-06-24 18:20:02,2025-06-24 18:20:02,2025-06-24
1111,tObyKhERlQ,MOOSPMv3Parser,1750789800,1,1,2,3,3,2,2,3,3,2,620,158,104688,25,12,2,12,12,33,8,12,0,33,39,20,18,513.385,96,1,36.138924,-120.368446,152.744995,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 18:30:02,2025-06-24 18:30:02,2025-06-24 18:30:02,2025-06-24
1123,dR6KffcnAl,MOOSPMv3Parser,1750790400,1,1,2,3,3,2,2,3,3,2,613,151,104698,24,12,2,12,12,34,9,12,0,34,39,21,19,513.443,69,1,36.138973,-120.368431,168.660995,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 18:40:03,2025-06-24 18:40:03,2025-06-24 18:40:03,2025-06-24
1132,Hx3gEJMQkS,MOOSPMv3Parser,1750791000,1,1,2,3,3,2,2,3,3,2,633,152,104710,25,13,2,13,13,34,8,13,0,34,40,19,17,513.372,98,1,36.139061,-120.368164,203.697006,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 18:50:02,2025-06-24 18:50:03,2025-06-24 18:50:03,2025-06-24
1141,BqlLaQbztr,MOOSPMv3Parser,1750791600,1,1,1,2,2,2,2,3,3,2,649,154,104720,24,12,1,12,12,34,8,12,0,33,39,21,19,513.478,82,1,36.138977,-120.368317,171.492996,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 19:00:02,2025-06-24 19:00:03,2025-06-24 19:00:03,2025-06-24
1154,marhffLSXv,MOOSPMv3Parser,1750792200,1,1,2,3,3,2,2,3,3,2,662,161,104731,23,12,2,12,12,34,8,12,0,34,40,20,19,513.687,85,1,36.138947,-120.36834,167.123001,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 19:10:03,2025-06-24 19:10:03,2025-06-24 19:10:03,2025-06-24
1162,lkdTOYHnI9,MOOSPMv3Parser,1750792800,1,1,1,3,3,2,2,3,3,2,613,150,104741,25,11,2,11,11,34,8,11,0,34,40,19,18,513.615,73,1,36.138985,-120.368309,172.966995,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 19:20:02,2025-06-24 19:20:03,2025-06-24 19:20:03,2025-06-24
1172,mJawCCgAkW,MOOSPMv3Parser,1750793400,1,1,2,2,2,2,2,3,3,2,642,154,104752,24,12,1,12,12,34,7,12,0,35,40,17,16,513.72,97,1,36.139008,-120.368332,158.147995,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 19:30:02,2025-06-24 19:30:03,2025-06-24 19:30:03,2025-06-24
1185,18ITrnsrJm,MOOSPMv3Parser,1750794000,1,1,2,3,3,2,2,3,3,2,656,158,104762,27,12,3,13,13,34,7,13,0,35,40,18,17,513.676,84,1,36.138996,-120.368248,187.528,5,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 19:40:03,2025-06-24 19:40:03,2025-06-24 19:40:03,2025-06-24
1194,QFEmXqaDgO,MOOSPMv3Parser,1750794600,1,1,2,2,2,2,2,3,3,2,657,158,104773,21,12,1,12,12,34,7,12,0,35,40,19,17,513.694,81,1,36.138996,-120.368248,187.524002,0,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 19:50:02,2025-06-24 19:50:03,2025-06-24 19:50:03,2025-06-24
1207,sGK0ScRE9v,MOOSPMv3Parser,1750795200,1,1,2,3,3,2,2,3,3,2,663,162,104784,25,12,1,13,13,35,7,13,0,36,41,17,17,513.763,86,1,36.139027,-120.368393,164.526001,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 20:00:02,2025-06-24 20:00:03,2025-06-24 20:00:03,2025-06-24
1216,SoJiUfQw0I,MOOSPMv3Parser,1750795800,1,1,2,3,3,2,2,3,3,2,689,163,104795,25,13,1,13,13,35,7,13,0,36,41,18,17,513.687,96,1,36.139015,-120.36834,176.761002,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 20:10:03,2025-06-24 20:10:03,2025-06-24 20:10:03,2025-06-24
1225,pAicfUgyOF,MOOSPMv3Parser,1750796400,1,1,2,3,3,2,2,3,3,2,704,164,104805,29,12,2,12,12,35,8,12,0,36,41,18,18,513.648,99,1,36.139042,-120.368324,176.248993,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 20:20:02,2025-06-24 20:20:03,2025-06-24 20:20:03,2025-06-24
1234,JvJdLGlW7I,MOOSPMv3Parser,1750797000,2,2,2,3,3,2,2,3,3,2,721,171,104817,26,14,2,14,14,36,7,14,0,36,41,18,17,513.588,122,1,36.13905,-120.368355,161.834,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 20:30:02,2025-06-24 20:30:02,2025-06-24 20:30:02,2025-06-24
1248,3n31RmS12P,MOOSPMv3Parser,1750797600,1,1,2,3,3,2,2,3,3,2,719,167,104829,29,14,2,14,14,36,6,14,0,36,41,17,16,513.5,107,1,36.139114,-120.368332,163.811996,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 20:40:03,2025-06-24 20:40:03,2025-06-24 20:40:03,2025-06-24
1255,MmZgTkkCzD,MOOSPMv3Parser,1750798200,2,2,2,3,3,2,2,3,3,2,743,174,104840,27,12,1,12,12,36,6,12,0,36,41,17,16,513.639,93,1,36.139011,-120.368301,176.927002,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 20:50:02,2025-06-24 20:50:02,2025-06-24 20:50:02,2025-06-24
1271,zMZX0oEC19,MOOSPMv3Parser,1750798800,2,2,2,3,3,2,2,3,3,2,760,181,104852,29,13,2,13,13,36,6,13,0,36,41,17,16,513.704,91,1,36.139008,-120.368332,164.630005,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 21:00:03,2025-06-24 21:00:04,2025-06-24 21:00:04,2025-06-24
1275,3E1spmg96b,MOOSPMv3Parser,1750799400,2,2,2,3,3,2,2,3,3,2,744,176,104863,29,13,2,13,13,36,6,13,0,36,41,16,16,513.765,92,1,36.138985,-120.368378,164.802002,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 21:10:02,2025-06-24 21:10:03,2025-06-24 21:10:03,2025-06-24
1286,Ijj55FTXCW,MOOSPMv3Parser,1750800000,2,2,2,3,3,2,2,4,4,2,767,185,104875,30,14,2,14,14,35,7,14,0,36,41,17,17,513.611,132,1,36.139004,-120.368355,164.865005,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 21:20:03,2025-06-24 21:20:03,2025-06-24 21:20:03,2025-06-24
1296,oTxX8xYy53,MOOSPMv3Parser,1750800600,2,2,2,3,3,2,2,3,3,2,764,182,104887,27,13,1,13,13,35,7,13,0,36,41,18,18,513.724,125,1,36.139019,-120.368462,145.393997,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 21:30:03,2025-06-24 21:30:03,2025-06-24 21:30:03,2025-06-24
1307,THIV3UoX06,MOOSPMv3Parser,1750801200,2,2,2,3,3,2,2,3,3,2,761,181,104899,28,14,1,14,14,35,6,14,0,36,41,16,16,513.764,120,1,36.139019,-120.368462,145.395004,0,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 21:40:02,2025-06-24 21:40:03,2025-06-24 21:40:03,2025-06-24
1317,5W9Mg3EZWE,MOOSPMv3Parser,1750801800,2,2,2,3,3,2,2,4,4,2,747,180,104911,30,14,2,14,14,35,6,14,0,36,41,17,16,513.723,95,1,36.138988,-120.36834,184.242004,5,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 21:50:02,2025-06-24 21:50:03,2025-06-24 21:50:03,2025-06-24
1327,O3vhnUPE8s,MOOSPMv3Parser,1750802400,2,2,2,3,3,2,2,3,3,2,726,173,104923,26,14,2,14,14,35,6,14,0,36,41,17,16,513.649,79,1,36.138985,-120.368347,165.272003,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 22:00:02,2025-06-24 22:00:03,2025-06-24 22:00:03,2025-06-24
1335,qfX7YvN8ZR,MOOSPMv3Parser,1750803000,2,2,2,3,3,2,2,4,4,2,752,183,104935,30,14,2,14,14,36,6,14,0,36,41,16,16,513.609,73,1,36.138996,-120.368225,195.197006,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 22:10:02,2025-06-24 22:10:03,2025-06-24 22:10:03,2025-06-24
1347,LH3UiQpmJh,MOOSPMv3Parser,1750803600,2,2,2,3,3,2,2,3,3,2,790,190,104947,29,13,2,13,13,36,6,13,0,37,41,16,16,513.649,90,1,36.139023,-120.368439,160.576004,6,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 22:20:03,2025-06-24 22:20:03,2025-06-24 22:20:03,2025-06-24
1356,I3gtfsR1tc,MOOSPMv3Parser,1750804200,2,2,2,4,4,2,2,4,4,2,830,195,104959,31,13,2,14,14,35,6,14,0,37,41,16,16,513.49,82,1,36.139038,-120.368309,178.436005,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 22:30:02,2025-06-24 22:30:03,2025-06-24 22:30:03,2025-06-24
1368,OLRpBS9g60,MOOSPMv3Parser,1750804800,2,2,2,4,4,2,2,4,4,2,832,206,104972,31,15,1,15,15,35,6,15,0,36,41,16,16,513.497,62,1,36.139004,-120.368309,174.268005,11,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 22:40:02,2025-06-24 22:40:03,2025-06-24 22:40:03,2025-06-24
1377,OZxDNK6P72,MOOSPMv3Parser,1750805400,2,2,2,4,4,2,2,4,4,2,903,219,104986,38,16,2,16,16,35,6,16,0,36,40,16,16,513.497,59,1,36.139008,-120.368233,181.729004,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 22:50:02,2025-06-24 22:50:03,2025-06-24 22:50:03,2025-06-24
1389,tOqAw3iFKa,MOOSPMv3Parser,1750806000,3,3,2,4,4,2,2,5,5,2,923,221,105001,39,17,3,17,17,35,6,17,0,36,40,16,16,513.626,47,1,36.138954,-120.368225,185.404007,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 23:00:03,2025-06-24 23:00:03,2025-06-24 23:00:03,2025-06-24
1400,n6OxObOHKO,MOOSPMv3Parser,1750806600,3,3,3,5,5,3,3,5,5,3,982,243,105019,41,21,3,21,21,35,6,21,0,36,40,16,16,513.69,69,1,36.138992,-120.368309,171.373001,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 23:10:02,2025-06-24 23:10:03,2025-06-24 23:10:03,2025-06-24
1411,tc2kc9QxLE,MOOSPMv3Parser,1750807200,4,4,3,6,6,3,3,6,6,3,1152,295,105041,48,26,3,26,26,35,6,26,0,36,40,16,16,513.61,40,1,36.139011,-120.368317,181.488998,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 23:20:02,2025-06-24 23:20:03,2025-06-24 23:20:03,2025-06-24
1419,M43HUYR4F3,MOOSPMv3Parser,1750807800,6,6,5,10,10,5,5,11,11,5,1744,462,105075,76,39,5,39,39,34,6,39,0,36,39,16,17,513.606,41,1,36.139011,-120.368317,181.488998,0,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 23:30:02,2025-06-24 23:30:03,2025-06-24 23:30:03,2025-06-24
1431,yEhMIXfE6V,MOOSPMv3Parser,1750808400,7,7,6,12,12,6,6,12,12,6,1921,511,105115,87,47,6,47,47,34,6,47,0,36,39,16,17,513.602,37,1,36.139011,-120.368317,181.662994,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 23:40:02,2025-06-24 23:40:03,2025-06-24 23:40:03,2025-06-24
1440,3bMM5C6QIv,MOOSPMv3Parser,1750809000,5,5,5,8,8,5,5,9,9,5,1466,379,105146,62,36,4,36,36,34,6,36,0,36,39,16,17,513.774,43,1,36.138988,-120.368362,179.542999,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-24 23:50:02,2025-06-24 23:50:03,2025-06-24 23:50:03,2025-06-24
6,PVLCWJqkRS,MOOSPMv3Parser,1750809600,4,4,3,5,5,3,3,6,6,3,1046,267,105167,47,24,3,24,24,34,7,24,0,36,39,17,18,513.813,49,1,36.139011,-120.36834,175.033005,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 00:00:02,2025-06-25 00:00:03,2025-06-25 00:00:03,2025-06-25
16,fKeIWK8Sfo,MOOSPMv3Parser,1750810200,3,3,3,5,5,4,4,6,6,4,1019,259,105190,47,26,4,27,27,33,7,27,0,36,38,17,17,513.868,54,1,36.138985,-120.368332,182.945999,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 00:10:03,2025-06-25 00:10:03,2025-06-25 00:10:03,2025-06-25
25,gBLKgLsUFs,MOOSPMv3Parser,1750810800,3,3,3,5,5,3,3,6,6,3,971,250,105211,41,24,3,24,24,33,7,24,0,35,38,17,18,513.9,43,1,36.138958,-120.368301,152.113998,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 00:20:03,2025-06-25 00:20:03,2025-06-25 00:20:03,2025-06-25
34,ZBsiGbEEFU,MOOSPMv3Parser,1750811400,3,3,3,5,5,3,3,5,5,3,937,240,105230,41,21,3,21,21,33,8,21,0,35,38,18,19,513.979,44,1,36.138966,-120.368309,180.783997,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 00:30:02,2025-06-25 00:30:03,2025-06-25 00:30:03,2025-06-25
45,6MbziAvxdw,MOOSPMv3Parser,1750812000,2,2,2,4,4,3,3,5,5,3,828,209,105246,35,19,3,19,19,33,8,19,0,35,37,18,19,514.042,42,1,36.139023,-120.368286,177.246994,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 00:40:02,2025-06-25 00:40:03,2025-06-25 00:40:03,2025-06-25
56,rneNcip6WL,MOOSPMv3Parser,1750812600,2,2,2,3,3,2,2,4,4,2,757,188,105261,27,17,1,17,17,32,8,17,0,35,37,18,19,514.106,23,1,36.138966,-120.368248,183.091003,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 00:50:03,2025-06-25 00:50:03,2025-06-25 00:50:03,2025-06-25
66,Kr6JiWsaMo,MOOSPMv3Parser,1750813200,2,2,2,3,3,2,2,4,4,2,726,182,105276,30,17,3,17,17,32,8,17,0,34,37,19,19,514.095,18,1,36.138969,-120.368317,178.311005,10,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 01:00:03,2025-06-25 01:00:03,2025-06-25 01:00:03,2025-06-25
75,UmQg8CnhIx,MOOSPMv3Parser,1750813800,2,2,2,3,3,2,2,4,4,2,758,186,105291,31,17,2,17,17,32,9,17,0,34,36,19,20,514.072,16,1,36.138988,-120.368324,176.791,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 01:10:02,2025-06-25 01:10:03,2025-06-25 01:10:03,2025-06-25
88,wGB04AbByN,MOOSPMv3Parser,1750814400,2,2,2,3,3,2,2,3,3,2,681,167,105304,29,15,2,16,16,32,9,16,0,34,36,19,20,514.027,12,2,36.138988,-120.368324,176.794006,0,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 01:20:03,2025-06-25 01:20:03,2025-06-25 01:20:03,2025-06-25
95,FXsbhOZw1v,MOOSPMv3Parser,1750815000,1,1,2,3,3,2,2,3,3,2,658,166,105317,27,15,3,15,15,32,8,15,0,34,36,19,20,514.17,11,2,36.139015,-120.368362,168.084,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 01:30:03,2025-06-25 01:30:03,2025-06-25 01:30:03,2025-06-25
107,PDNG5Pod5u,MOOSPMv3Parser,1750815600,1,1,2,3,3,2,2,4,4,2,643,164,105331,31,15,3,15,15,31,9,15,0,33,35,20,20,514.157,8,3,36.139019,-120.368401,178.389008,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 01:40:03,2025-06-25 01:40:03,2025-06-25 01:40:03,2025-06-25
117,mkddGHMnKU,MOOSPMv3Parser,1750816200,2,2,2,3,3,2,2,3,3,2,692,175,105344,29,15,2,15,15,31,10,15,0,33,35,21,22,514.276,6,3,36.139015,-120.36837,178.462997,8,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 01:50:03,2025-06-25 01:50:03,2025-06-25 01:50:03,2025-06-25
125,LZPEDP7Shh,MOOSPMv3Parser,1750816800,1,1,2,3,3,2,2,3,3,2,671,165,105358,29,16,2,16,16,30,10,16,0,33,34,21,22,514.319,6,4,36.138981,-120.36837,174.992004,7,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 02:00:03,2025-06-25 02:00:03,2025-06-25 02:00:03,2025-06-25
136,RgbzhHrBBn,MOOSPMv3Parser,1750817400,1,1,2,3,3,2,2,3,3,2,633,161,105372,27,16,2,16,16,30,10,16,0,32,34,21,22,514.448,7,5,36.139015,-120.368477,170.878998,9,600,58,3,e00fce68e739ecbcf9e91965,2025-06-25 02:10:03,2025-06-25 02:10:03,2025-06-25 02:10:03,2025-06-25
