site,date,start_hour,value,variable,units,quality,prelim,name 
3026,2025-08-03,18,44.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-03,19,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-03,20,30.0,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-03,21,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-03,22,22.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-03,23,20.2,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
2013,2025-08-03,0,20.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,1,20.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,2,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,4,13.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,5,14.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,6,17.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,7,27.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,8,40.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,9,48.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,10,49.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,11,50.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,12,45.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,13,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,14,47.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,15,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,16,44.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,17,50.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,18,47.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,19,36.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,20,28.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,21,24.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,22,22.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-03,23,20.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
3781,2025-08-03,0,25.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,1,20.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,2,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,3,18.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,5,15.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,6,21.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,7,32.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,8,45.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,9,45.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,10,46.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,11,51.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,12,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,13,50.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,14,50.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,15,47.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,16,50.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,17,56.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,18,48.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,19,41.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,20,31.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,21,28.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,22,25.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,23,23.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
2114,2025-08-03,0,16.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,1,14.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,2,15.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,5,5.5,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,6,13.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,7,25.1,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,8,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,9,45.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,10,53.2,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,11,55.4,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,12,60.8,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,13,52.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,14,48.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,15,50.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,16,48.3,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,17,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,18,42.5,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,19,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,20,31.8,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,21,27.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,22,23.7,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-03,23,19.8,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
3759,2025-08-03,0,22.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,1,16.5,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,4,15.8,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,5,12.7,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,6,15.8,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,7,19.7,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,8,23.3,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,9,29.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,10,33.3,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,11,34.9,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,12,37.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,13,37.9,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,14,38.6,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,15,38.3,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,16,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,17,37.5,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,18,33.8,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,19,27.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,20,23.6,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,21,21.0,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,22,22.3,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-08-03,23,21.3,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
2981,2025-08-03,0,26.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,1,26.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,2,20.7,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,3,11.7,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,5,16.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,6,23.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,7,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,8,39.8,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,9,40.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,10,43.0,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,11,44.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,12,45.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,13,45.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,14,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,15,47.0,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,16,45.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,17,49.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,18,46.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,19,38.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,20,33.4,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,21,30.9,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,22,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-08-03,23,27.4,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
3129,2025-08-03,0,26.8,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,1,21.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,2,22.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,4,14.7,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,5,9.2,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,6,12.9,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,7,21.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,8,31.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,9,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,10,42.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,11,44.7,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,12,45.6,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,13,47.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,14,48.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,15,46.9,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,16,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,17,46.2,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,18,46.9,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,19,45.8,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,20,35.8,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,21,28.7,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,22,25.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-08-03,23,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3763,2025-08-03,0,15.3,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,1,12.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,4,18.7,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,5,22.2,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,6,23.3,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,7,30.2,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,8,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,9,41.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,10,47.4,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,11,52.8,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,12,58.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,13,59.3,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,14,60.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,15,59.8,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,16,56.2,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,17,50.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,18,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,19,38.1,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,20,31.1,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,21,27.6,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,22,26.1,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-08-03,23,24.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3863,2025-08-03,0,26.7,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,1,23.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,2,21.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,3,19.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,5,7.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,6,11.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,7,22.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,8,32.9,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,9,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,10,53.7,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,11,58.8,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,12,57.4,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,13,50.9,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,14,50.8,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,15,48.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,16,49.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,17,47.7,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,18,44.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,19,43.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,20,40.2,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,21,32.7,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,22,28.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-08-03,23,25.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3026,2025-08-04,0,18.9,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,1,17.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,2,17.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,4,13.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,5,12.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,6,14.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,7,20.0,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,8,24.0,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,9,30.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,10,33.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,15,35.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,16,39.5,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,17,41.1,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,18,41.9,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,19,44.2,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,20,34.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,21,23.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,22,20.5,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-08-04,23,17.2,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
2013,2025-08-04,0,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,1,16.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,2,16.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,4,11.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,5,11.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,6,14.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,7,18.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,8,21.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,9,26.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,10,30.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,11,36.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,12,34.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,13,35.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,14,34.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,15,35.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,16,40.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,17,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,18,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,19,38.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,20,29.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,21,23.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,22,18.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-08-04,23,16.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
3781,2025-08-04,0,23.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,1,20.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,2,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,3,17.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,5,13.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,6,16.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,7,22.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,8,27.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,9,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,10,35.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,11,40.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,12,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,13,42.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,14,40.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,15,37.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,16,48.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,17,51.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,18,51.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,19,44.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,20,33.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,21,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,22,21.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-04,23,19.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
2114,2025-08-04,0,14.8,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,1,14.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,2,13.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,4,10.1,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,5,10.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,6,11.8,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,7,18.5,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,8,27.2,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,9,33.4,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-08-04,10,36.7,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
