site,date,start_hour,time,value,variable,units,quality,prelim,name 
3781,6/24/2025,3,4:30 AM,18.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,5,6:30 AM,16,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,6,7:30 AM,22,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,7,8:30 AM,29.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,8,9:30 AM,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,9,10:30 AM,47.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,10,11:30 AM,56.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,11,12:30 PM,57.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,12,1:30 PM,50.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,13,2:30 PM,49.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,14,3:30 PM,49,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,15,4:30 PM,49.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,16,5:30 PM,50.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,17,6:30 PM,47.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,18,7:30 PM,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,19,8:30 PM,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,20,9:30 PM,39.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,21,10:30 PM,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,22,11:30 PM,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,23,12:30 AM,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,0,1:30 AM,25.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,1,2:30 AM,23.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,2,3:30 AM,18.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,3,4:30 AM,16.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,5,6:30 AM,13.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,6,7:30 AM,18,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,7,8:30 AM,24.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,8,9:30 AM,32.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,9,10:30 AM,40.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,10,11:30 AM,46.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,11,12:30 PM,48.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,12,1:30 PM,51.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,13,2:30 PM,53.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,14,3:30 PM,54.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,15,4:30 PM,54.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,16,5:30 PM,56.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,17,6:30 PM,57.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,18,7:30 PM,54.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,19,8:30 PM,51.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,20,9:30 PM,50.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,21,10:30 PM,50,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,22,11:30 PM,40.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,23,12:30 AM,33.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,0,1:30 AM,30.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,1,2:30 AM,28.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,2,3:30 AM,26.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,3,4:30 AM,24.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,5,6:30 AM,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,6,7:30 AM,25.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,7,8:30 AM,31.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,8,9:30 AM,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,9,10:30 AM,48.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,10,11:30 AM,50.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,11,12:30 PM,53.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,12,1:30 PM,56,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,13,2:30 PM,56.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,14,3:30 PM,58.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,15,4:30 PM,59,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,16,5:30 PM,54.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,17,6:30 PM,53.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,18,7:30 PM,51.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,19,8:30 PM,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,20,9:30 PM,49,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,21,10:30 PM,46.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/26/2025,22,11:30 PM,44.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,23,12:30 AM,33.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,0,1:30 AM,29.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,1,2:30 AM,26.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,2,3:30 AM,21.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,3,4:30 AM,18.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,5,6:30 AM,16.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,6,7:30 AM,21.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,7,8:30 AM,31.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,8,9:30 AM,41.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,9,10:30 AM,53.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,10,11:30 AM,63.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,11,12:30 PM,63.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,12,1:30 PM,56.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,13,2:30 PM,63.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,14,3:30 PM,63.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,15,4:30 PM,63.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,16,5:30 PM,63.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,17,6:30 PM,60.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,18,7:30 PM,55.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,19,8:30 PM,53.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,20,9:30 PM,49.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,21,10:30 PM,47.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/27/2025,22,11:30 PM,43.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,23,12:30 AM,36.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,0,1:30 AM,32.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,1,2:30 AM,27.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,2,3:30 AM,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,3,4:30 AM,19.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,5,6:30 AM,17.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,6,7:30 AM,24.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,7,8:30 AM,30.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,8,9:30 AM,43,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,9,10:30 AM,55.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,10,11:30 AM,71.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,11,12:30 PM,82.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,12,1:30 PM,71.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,13,2:30 PM,63,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,14,3:30 PM,60.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,15,4:30 PM,63.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,16,5:30 PM,63.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,17,6:30 PM,62.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,18,7:30 PM,60,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,19,8:30 PM,56.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,20,9:30 PM,56,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,21,10:30 PM,53.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/28/2025,22,11:30 PM,42.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,23,12:30 AM,34.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,0,1:30 AM,32.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,1,2:30 AM,28.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,2,3:30 AM,25,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,3,4:30 AM,22.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,5,6:30 AM,15.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,6,7:30 AM,21.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,7,8:30 AM,28.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,8,9:30 AM,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,9,10:30 AM,49.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,10,11:30 AM,59.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,11,12:30 PM,66.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,12,1:30 PM,61.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,13,2:30 PM,58.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,14,3:30 PM,61.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,15,4:30 PM,58.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,16,5:30 PM,62,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,17,6:30 PM,62.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,18,7:30 PM,57,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,19,8:30 PM,51.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,20,9:30 PM,48.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,21,10:30 PM,49.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/29/2025,22,11:30 PM,44.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,23,12:30 AM,42.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,0,1:30 AM,36.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,1,2:30 AM,31.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,2,3:30 AM,29.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,3,4:30 AM,24.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,5,6:30 AM,17.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,6,7:30 AM,23.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,7,8:30 AM,32.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,8,9:30 AM,42.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,9,10:30 AM,50,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,10,11:30 AM,59,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,11,12:30 PM,59.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,12,1:30 PM,57.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,13,2:30 PM,60,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,14,3:30 PM,62.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,15,4:30 PM,65.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,16,5:30 PM,64.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,17,6:30 PM,62.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,18,7:30 PM,57.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,19,8:30 PM,59.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,20,9:30 PM,57.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,21,10:30 PM,52.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/30/2025,22,11:30 PM,44.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,23,12:30 AM,38.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,0,1:30 AM,34.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,1,2:30 AM,31.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,2,3:30 AM,27.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,3,4:30 AM,20.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,5,6:30 AM,13.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,6,7:30 AM,20.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,7,8:30 AM,32.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,8,9:30 AM,41.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,9,10:30 AM,48.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,10,11:30 AM,58.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,11,12:30 PM,60.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,12,1:30 PM,60.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,13,2:30 PM,57.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,14,3:30 PM,58.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,15,4:30 PM,58.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,16,5:30 PM,63,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,17,6:30 PM,62.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,18,7:30 PM,55.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,19,8:30 PM,53,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,20,9:30 PM,51.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,21,10:30 PM,48.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/1/2025,22,11:30 PM,45.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,23,12:30 AM,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,0,1:30 AM,41,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,1,2:30 AM,35.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,2,3:30 AM,27.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,3,4:30 AM,25.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,5,6:30 AM,22.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,6,7:30 AM,25.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,7,8:30 AM,34.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,8,9:30 AM,42.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,9,10:30 AM,43.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,10,11:30 AM,45.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,11,12:30 PM,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,12,1:30 PM,48.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,13,2:30 PM,54.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,14,3:30 PM,55.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,15,4:30 PM,58.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,16,5:30 PM,56.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,17,6:30 PM,54.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,18,7:30 PM,51.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,19,8:30 PM,44.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,20,9:30 PM,41.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,21,10:30 PM,40,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/2/2025,22,11:30 PM,33.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,23,12:30 AM,31.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,0,1:30 AM,29.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,1,2:30 AM,26.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,2,3:30 AM,22.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,3,4:30 AM,19.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,5,6:30 AM,16.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,6,7:30 AM,19.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,7,8:30 AM,27.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,8,9:30 AM,42.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,9,10:30 AM,56.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,10,11:30 AM,69.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,11,12:30 PM,68.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,12,1:30 PM,63.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,13,2:30 PM,58.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,14,3:30 PM,55,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,15,4:30 PM,46.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,16,5:30 PM,39.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,17,6:30 PM,45.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,18,7:30 PM,46.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,19,8:30 PM,35.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,20,9:30 PM,27.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,21,10:30 PM,23.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/3/2025,22,11:30 PM,21.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,23,12:30 AM,22.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,0,1:30 AM,23.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,1,2:30 AM,22,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,2,3:30 AM,20.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,3,4:30 AM,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,5,6:30 AM,16.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,6,7:30 AM,18.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,7,8:30 AM,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,8,9:30 AM,26.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,9,10:30 AM,29.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,10,11:30 AM,32.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,11,12:30 PM,33.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,12,1:30 PM,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,13,2:30 PM,35.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,7/4/2025,14,3:30 PM,33.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
