site,date,start_hour,value,variable,units,quality,prelim,name 
3781,2025-07-21,21,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-21,22,17.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-21,23,16.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,0,13.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,1,11.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,2,10.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,3,10.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,5,9.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,6,11.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,7,15.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,8,20.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,9,26.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,10,33.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,11,35.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,12,38.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,13,39.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,14,38.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,15,38.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,16,38.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,17,40.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,18,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,19,38.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,20,35.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,21,27.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,22,22.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-22,23,16.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,0,11.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,1,10.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,2,9.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,3,9.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,5,7.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,6,10.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,7,15.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,8,19.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,9,25.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,10,30.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,11,34.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,12,38.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,13,40.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,14,42.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,15,42.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,16,42.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,17,40.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,18,41.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,19,38.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,20,38.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,21,27.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,22,24.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-23,23,22.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,0,20.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,1,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,2,15.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,3,14.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,5,13.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,6,15.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,7,18.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,8,23.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,9,37.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,10,41.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,11,44.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,12,46.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,13,46.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,14,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,15,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,16,44.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,17,45.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,18,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,19,39.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,20,38.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,21,36.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,22,32.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-24,23,23.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,0,16.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,1,16.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,2,15.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,3,14.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,5,10.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,6,12.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,7,16.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,8,22.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,9,29.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,10,32.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,11,36.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,12,36.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,13,37.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,14,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,15,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,16,41.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,17,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,18,40.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,19,40.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,20,35.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,21,28.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,22,23.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-25,23,20.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,0,18.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,1,15.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,2,13.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,3,12.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,5,11.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,6,12.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,7,16.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,8,20.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,9,24.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,10,28.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,11,32.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,12,35.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,13,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,14,40.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,15,41.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,16,43.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,17,42.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,18,41.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,19,39.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,20,37.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,21,30.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,22,23.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-26,23,21.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,0,18.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,1,14.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,2,12.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,3,10.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,5,9.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,6,12.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,7,16.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,8,20.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,9,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,10,31.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,11,36.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,12,38.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,13,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,14,41.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,15,42.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,16,42.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,17,41.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,18,40.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,19,37.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,20,35.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,21,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,22,31.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-27,23,24.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,0,19.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,1,15.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,2,13.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,3,11.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,6,13.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,7,21.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,8,30.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,9,33.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,10,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,11,36.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,12,40.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,13,40.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,14,42.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,15,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,16,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,17,43.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,18,43.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,19,42.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,20,37.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,21,35.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,22,28.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-28,23,24.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,0,22.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,1,17.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,2,15.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,3,12.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,5,9.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,6,14.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,7,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,8,32.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,9,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,10,37.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,11,40.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,12,45.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,13,41.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,14,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,15,43.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,16,51.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,17,54.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,18,47.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,19,42.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,20,38.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,21,34.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,22,30.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-29,23,26.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,0,25.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,1,22.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,2,19.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,3,17.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,5,13.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,6,15.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,7,22.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,8,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,9,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,10,41.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,11,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,12,44.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,13,44.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,14,44.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,15,44.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,16,44.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,17,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,18,42.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,19,37.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,20,27.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,21,24.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,22,25.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-30,23,24.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,0,21.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,1,17.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,2,14.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,3,12.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,5,11.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,6,18.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,7,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,10,56.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,11,58.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,12,58.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,13,55.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,16,55.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,17,57.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,18,54.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,19,52.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,20,47.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,21,47.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,22,43.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-07-31,23,36.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,0,32.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,1,27.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,2,22.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,3,17.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,5,12.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,6,16.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,13,63.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,14,57.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,15,57.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,16,58.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,17,57.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,18,53.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,19,48.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,20,37.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,21,35.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,22,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-01,23,29.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,0,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,1,22.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,2,20.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,3,19.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,5,15.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,6,17.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,7,24.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,8,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,9,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,10,51.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,11,55.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,12,56.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,13,55.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,14,56.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,15,56.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,16,55.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,17,55.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,18,55.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,19,50.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,20,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,21,40.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,22,30.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-02,23,27.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,0,25.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,1,20.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,2,18.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,3,18.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,5,15.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-08-03,6,21.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
