Ozone-1578:OZONE_value,Ozone-1578:OZONE_date,GPS:LAT_value,GPS:LAT_date,GPS:LON_value,GPS:LON_date
46.4,2025-11-02T20:16:40Z,36.1389315,2025-11-02T20:16:40Z,-120.3683732,2025-11-02T20:16:40Z
46.9,2025-11-02T20:21:44Z,36.1389304,2025-11-02T20:21:44Z,-120.3683233,2025-11-02T20:21:44Z
47.0,2025-11-02T20:26:46Z,36.1388759,2025-11-02T20:26:46Z,-120.3683609,2025-11-02T20:26:46Z
47.9,2025-11-02T20:31:50Z,36.1389114,2025-11-02T20:31:50Z,-120.3683434,2025-11-02T20:31:50Z
46.5,2025-11-02T20:36:52Z,36.1388931,2025-11-02T20:36:52Z,-120.3683582,2025-11-02T20:36:52Z
47.9,2025-11-02T20:41:54Z,36.1388982,2025-11-02T20:41:54Z,-120.3683607,2025-11-02T20:41:54Z
47.1,2025-11-02T20:46:59Z,36.1389059,2025-11-02T20:46:59Z,-120.3683400,2025-11-02T20:46:59Z
46.4,2025-11-02T20:52:05Z,36.1389502,2025-11-02T20:52:05Z,-120.3683436,2025-11-02T20:52:05Z
46.0,2025-11-02T20:57:07Z,36.1388893,2025-11-02T20:57:07Z,-120.3683420,2025-11-02T20:57:07Z
45.3,2025-11-02T21:02:12Z,36.1389238,2025-11-02T21:02:12Z,-120.3683455,2025-11-02T21:02:12Z
47.0,2025-11-02T21:07:14Z,36.1389077,2025-11-02T21:07:14Z,-120.3683639,2025-11-02T21:07:14Z
46.9,2025-11-02T21:12:15Z,36.1389343,2025-11-02T21:12:15Z,-120.3683293,2025-11-02T21:12:15Z
46.5,2025-11-02T21:17:20Z,36.1389491,2025-11-02T21:17:20Z,-120.3683509,2025-11-02T21:17:20Z
47.7,2025-11-02T21:22:22Z,36.1388964,2025-11-02T21:22:22Z,-120.3683532,2025-11-02T21:22:22Z
47.5,2025-11-02T21:27:24Z,36.1389380,2025-11-02T21:27:24Z,-120.3683439,2025-11-02T21:27:24Z
47.2,2025-11-02T21:32:26Z,36.1388962,2025-11-02T21:32:26Z,-120.3683280,2025-11-02T21:32:26Z
46.6,2025-11-02T21:37:30Z,36.1388773,2025-11-02T21:37:30Z,-120.3683509,2025-11-02T21:37:30Z
46.1,2025-11-02T21:42:37Z,36.1388547,2025-11-02T21:42:37Z,-120.3683562,2025-11-02T21:42:37Z
48.1,2025-11-02T21:47:39Z,36.1389296,2025-11-02T21:47:39Z,-120.3683523,2025-11-02T21:47:39Z
46.2,2025-11-02T21:52:41Z,36.1388786,2025-11-02T21:52:41Z,-120.3683393,2025-11-02T21:52:41Z
47.5,2025-11-02T21:57:45Z,36.1389215,2025-11-02T21:57:45Z,-120.3683469,2025-11-02T21:57:45Z
47.1,2025-11-02T22:02:51Z,36.1388820,2025-11-02T22:02:51Z,-120.3683531,2025-11-02T22:02:51Z
47.2,2025-11-02T22:07:56Z,36.1388440,2025-11-02T22:07:56Z,-120.3683655,2025-11-02T22:07:56Z
47.9,2025-11-02T22:13:02Z,36.1389173,2025-11-02T22:13:02Z,-120.3683435,2025-11-02T22:13:02Z
49.2,2025-11-02T22:18:07Z,36.1388718,2025-11-02T22:18:07Z,-120.3683479,2025-11-02T22:18:07Z
47.0,2025-11-02T22:23:11Z,36.1389492,2025-11-02T22:23:11Z,-120.3683149,2025-11-02T22:23:11Z
47.1,2025-11-02T22:28:15Z,36.1388934,2025-11-02T22:28:15Z,-120.3683419,2025-11-02T22:28:15Z
44.6,2025-11-02T22:33:19Z,36.1389243,2025-11-02T22:33:19Z,-120.3683716,2025-11-02T22:33:19Z
46.1,2025-11-02T22:38:21Z,36.1388864,2025-11-02T22:38:21Z,-120.3683471,2025-11-02T22:38:21Z
47.5,2025-11-02T22:43:23Z,36.1388865,2025-11-02T22:43:23Z,-120.3683262,2025-11-02T22:43:23Z
48.3,2025-11-02T22:48:27Z,36.1389526,2025-11-02T22:48:27Z,-120.3682924,2025-11-02T22:48:27Z
49.5,2025-11-02T22:53:30Z,36.1390241,2025-11-02T22:53:30Z,-120.3683643,2025-11-02T22:53:30Z
48.6,2025-11-02T22:58:32Z,36.1388994,2025-11-02T22:58:32Z,-120.3683337,2025-11-02T22:58:32Z
49.3,2025-11-02T23:03:38Z,36.1389274,2025-11-02T23:03:38Z,-120.3683405,2025-11-02T23:03:38Z
48.7,2025-11-02T23:08:43Z,36.1389016,2025-11-02T23:08:43Z,-120.3683139,2025-11-02T23:08:43Z
49.4,2025-11-02T23:13:45Z,36.1389442,2025-11-02T23:13:45Z,-120.3683330,2025-11-02T23:13:45Z
50.0,2025-11-02T23:18:49Z,36.1389140,2025-11-02T23:18:49Z,-120.3683202,2025-11-02T23:18:49Z
47.7,2025-11-02T23:23:51Z,36.1388928,2025-11-02T23:23:51Z,-120.3683109,2025-11-02T23:23:51Z
50.3,2025-11-02T23:28:53Z,36.1388918,2025-11-02T23:28:53Z,-120.3683324,2025-11-02T23:28:53Z
47.8,2025-11-02T23:33:55Z,36.1389060,2025-11-02T23:33:55Z,-120.3683558,2025-11-02T23:33:55Z
48.0,2025-11-02T23:38:57Z,36.1388878,2025-11-02T23:38:57Z,-120.3683557,2025-11-02T23:38:57Z
49.5,2025-11-02T23:43:59Z,36.1389491,2025-11-02T23:43:59Z,-120.3683286,2025-11-02T23:43:59Z
48.6,2025-11-02T23:49:03Z,36.1389132,2025-11-02T23:49:03Z,-120.3683477,2025-11-02T23:49:03Z
48.5,2025-11-02T23:54:05Z,36.1389229,2025-11-02T23:54:05Z,-120.3683464,2025-11-02T23:54:05Z
49.5,2025-11-02T23:59:07Z,36.1389493,2025-11-02T23:59:07Z,-120.3683337,2025-11-02T23:59:07Z
48.6,2025-11-03T00:04:09Z,36.1388678,2025-11-03T00:04:09Z,-120.3683553,2025-11-03T00:04:09Z
50.2,2025-11-03T00:09:11Z,36.1389053,2025-11-03T00:09:11Z,-120.3683399,2025-11-03T00:09:11Z
48.8,2025-11-03T00:14:13Z,36.1388768,2025-11-03T00:14:13Z,-120.3683600,2025-11-03T00:14:13Z
50.6,2025-11-03T00:19:19Z,36.1388704,2025-11-03T00:19:19Z,-120.3683740,2025-11-03T00:19:19Z
48.3,2025-11-03T00:24:24Z,36.1389181,2025-11-03T00:24:24Z,-120.3683406,2025-11-03T00:24:24Z
48.7,2025-11-03T00:29:26Z,36.1389227,2025-11-03T00:29:26Z,-120.3683490,2025-11-03T00:29:26Z
44.2,2025-11-03T00:34:28Z,36.1388953,2025-11-03T00:34:28Z,-120.3683417,2025-11-03T00:34:28Z
43.0,2025-11-03T00:39:30Z,36.1389247,2025-11-03T00:39:30Z,-120.3683344,2025-11-03T00:39:30Z
42.5,2025-11-03T00:44:32Z,36.1389024,2025-11-03T00:44:32Z,-120.3683648,2025-11-03T00:44:32Z
37.4,2025-11-03T00:49:34Z,36.1389211,2025-11-03T00:49:34Z,-120.3683199,2025-11-03T00:49:34Z
27.6,2025-11-03T00:54:36Z,36.1389424,2025-11-03T00:54:36Z,-120.3683153,2025-11-03T00:54:36Z
30.4,2025-11-03T00:59:40Z,36.1389039,2025-11-03T00:59:40Z,-120.3683440,2025-11-03T00:59:40Z
36.0,2025-11-03T01:04:42Z,36.1389012,2025-11-03T01:04:42Z,-120.3683410,2025-11-03T01:04:42Z
36.2,2025-11-03T01:09:44Z,36.1389060,2025-11-03T01:09:44Z,-120.3683261,2025-11-03T01:09:44Z
35.0,2025-11-03T01:14:46Z,36.1388941,2025-11-03T01:14:46Z,-120.3683256,2025-11-03T01:14:46Z
28.8,2025-11-03T01:19:48Z,36.1389106,2025-11-03T01:19:48Z,-120.3683468,2025-11-03T01:19:48Z
27.4,2025-11-03T01:24:50Z,36.1389621,2025-11-03T01:24:50Z,-120.3683072,2025-11-03T01:24:50Z
22.5,2025-11-03T01:29:52Z,36.1389370,2025-11-03T01:29:52Z,-120.3683249,2025-11-03T01:29:52Z
23.9,2025-11-03T01:34:56Z,36.1389406,2025-11-03T01:34:56Z,-120.3683629,2025-11-03T01:34:56Z
22.2,2025-11-03T01:40:03Z,36.1389054,2025-11-03T01:40:03Z,-120.3683555,2025-11-03T01:40:03Z
22.9,2025-11-03T01:45:07Z,36.1388946,2025-11-03T01:45:07Z,-120.3683367,2025-11-03T01:45:07Z
21.0,2025-11-03T01:50:11Z,36.1389256,2025-11-03T01:50:11Z,-120.3683283,2025-11-03T01:50:11Z
20.6,2025-11-03T01:55:18Z,36.1389284,2025-11-03T01:55:18Z,-120.3683780,2025-11-03T01:55:18Z
20.5,2025-11-03T02:00:20Z,36.1389375,2025-11-03T02:00:20Z,-120.3683009,2025-11-03T02:00:20Z
21.9,2025-11-03T02:05:22Z,36.1388957,2025-11-03T02:05:22Z,-120.3683417,2025-11-03T02:05:22Z
23.6,2025-11-03T02:10:28Z,36.1388838,2025-11-03T02:10:28Z,-120.3683493,2025-11-03T02:10:28Z
25.2,2025-11-03T02:15:32Z,36.1389027,2025-11-03T02:15:32Z,-120.3683626,2025-11-03T02:15:32Z
22.3,2025-11-03T02:20:37Z,36.1389327,2025-11-03T02:20:37Z,-120.3683456,2025-11-03T02:20:37Z
22.8,2025-11-03T02:25:41Z,36.1389196,2025-11-03T02:25:41Z,-120.3683296,2025-11-03T02:25:41Z
20.0,2025-11-03T02:30:46Z,36.1389173,2025-11-03T02:30:46Z,-120.3683434,2025-11-03T02:30:46Z
19.1,2025-11-03T02:35:52Z,36.1388679,2025-11-03T02:35:52Z,-120.3683688,2025-11-03T02:35:52Z
20.2,2025-11-03T02:40:54Z,36.1388556,2025-11-03T02:40:54Z,-120.3684048,2025-11-03T02:40:54Z
19.5,2025-11-03T02:45:56Z,36.1389029,2025-11-03T02:45:56Z,-120.3683586,2025-11-03T02:45:56Z
17.8,2025-11-03T02:51:02Z,36.1389584,2025-11-03T02:51:02Z,-120.3683308,2025-11-03T02:51:02Z
16.4,2025-11-03T02:56:09Z,36.1389310,2025-11-03T02:56:09Z,-120.3683189,2025-11-03T02:56:09Z
17.8,2025-11-03T03:01:16Z,36.1389256,2025-11-03T03:01:16Z,-120.3683662,2025-11-03T03:01:16Z
15.1,2025-11-03T03:06:23Z,36.1389035,2025-11-03T03:06:23Z,-120.3683814,2025-11-03T03:06:23Z
16.5,2025-11-03T03:11:27Z,36.1388806,2025-11-03T03:11:27Z,-120.3683712,2025-11-03T03:11:27Z
17.0,2025-11-03T03:16:31Z,36.1388406,2025-11-03T03:16:31Z,-120.3683692,2025-11-03T03:16:31Z
15.5,2025-11-03T03:21:38Z,36.1388757,2025-11-03T03:21:38Z,-120.3683600,2025-11-03T03:21:38Z
13.5,2025-11-03T03:26:44Z,36.1388751,2025-11-03T03:26:44Z,-120.3683582,2025-11-03T03:26:44Z
14.6,2025-11-03T03:31:51Z,36.1388938,2025-11-03T03:31:51Z,-120.3683342,2025-11-03T03:31:51Z
13.7,2025-11-03T03:36:53Z,36.1388589,2025-11-03T03:36:53Z,-120.3683597,2025-11-03T03:36:53Z
15.0,2025-11-03T03:41:55Z,36.1389384,2025-11-03T03:41:55Z,-120.3683441,2025-11-03T03:41:55Z
14.3,2025-11-03T03:46:59Z,36.1388898,2025-11-03T03:46:59Z,-120.3683699,2025-11-03T03:46:59Z
11.0,2025-11-03T03:52:06Z,36.1388441,2025-11-03T03:52:06Z,-120.3683911,2025-11-03T03:52:06Z
10.4,2025-11-03T03:57:12Z,36.1388675,2025-11-03T03:57:12Z,-120.3683787,2025-11-03T03:57:12Z
10.3,2025-11-03T04:02:19Z,36.1388913,2025-11-03T04:02:19Z,-120.3683778,2025-11-03T04:02:19Z
9.2,2025-11-03T04:07:21Z,36.1389133,2025-11-03T04:07:21Z,-120.3683666,2025-11-03T04:07:21Z
9.2,2025-11-03T04:12:23Z,36.1388927,2025-11-03T04:12:23Z,-120.3683584,2025-11-03T04:12:23Z
9.3,2025-11-03T04:17:25Z,36.1388706,2025-11-03T04:17:25Z,-120.3684058,2025-11-03T04:17:25Z
7.6,2025-11-03T04:22:27Z,36.1388727,2025-11-03T04:22:27Z,-120.3683683,2025-11-03T04:22:27Z
8.3,2025-11-03T04:27:34Z,36.1388836,2025-11-03T04:27:34Z,-120.3683757,2025-11-03T04:27:34Z
7.3,2025-11-03T04:32:38Z,36.1388687,2025-11-03T04:32:38Z,-120.3683915,2025-11-03T04:32:38Z
10.5,2025-11-03T04:37:42Z,36.1388901,2025-11-03T04:37:42Z,-120.3683591,2025-11-03T04:37:42Z
10.6,2025-11-03T04:42:44Z,36.1389132,2025-11-03T04:42:44Z,-120.3683966,2025-11-03T04:42:44Z
8.4,2025-11-03T04:47:46Z,36.1389315,2025-11-03T04:47:46Z,-120.3684038,2025-11-03T04:47:46Z
9.4,2025-11-03T04:52:53Z,36.1388851,2025-11-03T04:52:53Z,-120.3683802,2025-11-03T04:52:53Z
8.3,2025-11-03T04:57:54Z,36.1389340,2025-11-03T04:57:54Z,-120.3683600,2025-11-03T04:57:54Z
8.7,2025-11-03T05:02:57Z,36.1389147,2025-11-03T05:02:57Z,-120.3683606,2025-11-03T05:02:57Z
9.1,2025-11-03T05:08:01Z,36.1389237,2025-11-03T05:08:01Z,-120.3683512,2025-11-03T05:08:01Z
7.6,2025-11-03T05:13:05Z,36.1388750,2025-11-03T05:13:05Z,-120.3683903,2025-11-03T05:13:05Z
8.5,2025-11-03T05:18:12Z,36.1389075,2025-11-03T05:18:12Z,-120.3683427,2025-11-03T05:18:12Z
7.2,2025-11-03T05:23:14Z,36.1388686,2025-11-03T05:23:14Z,-120.3683689,2025-11-03T05:23:14Z
6.6,2025-11-03T05:28:18Z,36.1388838,2025-11-03T05:28:18Z,-120.3683676,2025-11-03T05:28:18Z
6.8,2025-11-03T05:33:25Z,36.1388928,2025-11-03T05:33:25Z,-120.3683798,2025-11-03T05:33:25Z
7.8,2025-11-03T05:38:29Z,36.1388938,2025-11-03T05:38:29Z,-120.3683683,2025-11-03T05:38:29Z
10.8,2025-11-03T05:43:31Z,36.1388762,2025-11-03T05:43:31Z,-120.3683873,2025-11-03T05:43:31Z
12.8,2025-11-03T05:48:35Z,36.1388906,2025-11-03T05:48:35Z,-120.3683710,2025-11-03T05:48:35Z
12.8,2025-11-03T05:53:37Z,36.1388966,2025-11-03T05:53:37Z,-120.3683353,2025-11-03T05:53:37Z
12.3,2025-11-03T05:58:44Z,36.1389367,2025-11-03T05:58:44Z,-120.3683558,2025-11-03T05:58:44Z
11.6,2025-11-03T06:03:48Z,36.1389403,2025-11-03T06:03:48Z,-120.3683445,2025-11-03T06:03:48Z
11.8,2025-11-03T06:08:55Z,36.1388575,2025-11-03T06:08:55Z,-120.3683658,2025-11-03T06:08:55Z
13.3,2025-11-03T06:13:59Z,36.1389177,2025-11-03T06:13:59Z,-120.3683436,2025-11-03T06:13:59Z
13.4,2025-11-03T06:19:01Z,36.1388718,2025-11-03T06:19:01Z,-120.3683623,2025-11-03T06:19:01Z
12.7,2025-11-03T06:24:03Z,36.1389122,2025-11-03T06:24:03Z,-120.3683639,2025-11-03T06:24:03Z
10.9,2025-11-03T06:29:05Z,36.1389316,2025-11-03T06:29:05Z,-120.3683427,2025-11-03T06:29:05Z
10.5,2025-11-03T06:34:07Z,36.1388822,2025-11-03T06:34:07Z,-120.3683645,2025-11-03T06:34:07Z
10.2,2025-11-03T06:39:11Z,36.1389167,2025-11-03T06:39:11Z,-120.3683533,2025-11-03T06:39:11Z
11.6,2025-11-03T06:44:18Z,36.1389108,2025-11-03T06:44:18Z,-120.3683455,2025-11-03T06:44:18Z
12.9,2025-11-03T06:49:22Z,36.1389381,2025-11-03T06:49:22Z,-120.3683448,2025-11-03T06:49:22Z
11.0,2025-11-03T06:54:29Z,36.1389513,2025-11-03T06:54:29Z,-120.3683565,2025-11-03T06:54:29Z
10.6,2025-11-03T06:59:33Z,36.1389453,2025-11-03T06:59:33Z,-120.3683601,2025-11-03T06:59:33Z
10.8,2025-11-03T07:04:39Z,36.1388931,2025-11-03T07:04:39Z,-120.3683893,2025-11-03T07:04:39Z
11.6,2025-11-03T07:09:44Z,36.1389838,2025-11-03T07:09:44Z,-120.3683557,2025-11-03T07:09:44Z
11.8,2025-11-03T07:14:46Z,36.1389493,2025-11-03T07:14:46Z,-120.3684013,2025-11-03T07:14:46Z
12.1,2025-11-03T07:19:48Z,36.1389614,2025-11-03T07:19:48Z,-120.3683500,2025-11-03T07:19:48Z
11.2,2025-11-03T07:24:50Z,36.1389027,2025-11-03T07:24:50Z,-120.3684058,2025-11-03T07:24:50Z
11.4,2025-11-03T07:29:52Z,36.1389396,2025-11-03T07:29:52Z,-120.3683709,2025-11-03T07:29:52Z
13.5,2025-11-03T07:34:54Z,36.1389131,2025-11-03T07:34:54Z,-120.3683778,2025-11-03T07:34:54Z
15.0,2025-11-03T07:39:58Z,36.1390054,2025-11-03T07:39:58Z,-120.3683697,2025-11-03T07:39:58Z
13.5,2025-11-03T07:45:05Z,36.1388934,2025-11-03T07:45:05Z,-120.3683297,2025-11-03T07:45:05Z
14.9,2025-11-03T07:50:09Z,36.1389284,2025-11-03T07:50:09Z,-120.3683423,2025-11-03T07:50:09Z
14.6,2025-11-03T07:55:11Z,36.1388794,2025-11-03T07:55:11Z,-120.3683832,2025-11-03T07:55:11Z
12.7,2025-11-03T08:00:13Z,36.1389058,2025-11-03T08:00:13Z,-120.3683828,2025-11-03T08:00:13Z
12.4,2025-11-03T08:05:17Z,36.1389602,2025-11-03T08:05:17Z,-120.3684050,2025-11-03T08:05:17Z
12.6,2025-11-03T08:10:21Z,36.1388825,2025-11-03T08:10:21Z,-120.3683591,2025-11-03T08:10:21Z
13.8,2025-11-03T08:15:28Z,36.1388605,2025-11-03T08:15:28Z,-120.3683855,2025-11-03T08:15:28Z
16.0,2025-11-03T08:20:30Z,36.1388941,2025-11-03T08:20:30Z,-120.3683373,2025-11-03T08:20:30Z
14.5,2025-11-03T08:25:34Z,36.1388922,2025-11-03T08:25:34Z,-120.3683750,2025-11-03T08:25:34Z
15.8,2025-11-03T08:30:36Z,36.1388675,2025-11-03T08:30:36Z,-120.3683958,2025-11-03T08:30:36Z
16.1,2025-11-03T08:35:43Z,36.1388747,2025-11-03T08:35:43Z,-120.3683833,2025-11-03T08:35:43Z
14.4,2025-11-03T08:40:45Z,36.1389003,2025-11-03T08:40:45Z,-120.3683632,2025-11-03T08:40:45Z
10.9,2025-11-03T08:45:47Z,36.1388578,2025-11-03T08:45:47Z,-120.3683958,2025-11-03T08:45:47Z
10.7,2025-11-03T08:50:53Z,36.1389043,2025-11-03T08:50:53Z,-120.3683656,2025-11-03T08:50:53Z
11.5,2025-11-03T08:55:58Z,36.1388873,2025-11-03T08:55:58Z,-120.3683772,2025-11-03T08:55:58Z
13.0,2025-11-03T08:58:17Z,36.1389344,2025-11-03T08:58:17Z,-120.3683815,2025-11-03T08:58:17Z
13.9,2025-11-03T09:06:09Z,36.1389064,2025-11-03T09:06:09Z,-120.3683698,2025-11-03T09:06:09Z
14.4,2025-11-03T09:11:13Z,36.1389140,2025-11-03T09:11:13Z,-120.3683624,2025-11-03T09:11:13Z
14.4,2025-11-03T09:16:15Z,36.1388726,2025-11-03T09:16:15Z,-120.3683678,2025-11-03T09:16:15Z
11.9,2025-11-03T09:21:19Z,36.1389266,2025-11-03T09:21:19Z,-120.3683571,2025-11-03T09:21:19Z
13.9,2025-11-03T09:26:21Z,36.1389079,2025-11-03T09:26:21Z,-120.3683674,2025-11-03T09:26:21Z
15.4,2025-11-03T09:31:28Z,36.1389034,2025-11-03T09:31:28Z,-120.3683596,2025-11-03T09:31:28Z
14.6,2025-11-03T09:36:32Z,36.1389418,2025-11-03T09:36:32Z,-120.3683580,2025-11-03T09:36:32Z
14.2,2025-11-03T09:41:39Z,36.1388906,2025-11-03T09:41:39Z,-120.3683462,2025-11-03T09:41:39Z
11.0,2025-11-03T09:46:45Z,36.1389213,2025-11-03T09:46:45Z,-120.3683609,2025-11-03T09:46:45Z
10.4,2025-11-03T09:51:52Z,36.1388944,2025-11-03T09:51:52Z,-120.3683390,2025-11-03T09:51:52Z
13.8,2025-11-03T09:56:58Z,36.1389045,2025-11-03T09:56:58Z,-120.3683635,2025-11-03T09:56:58Z
14.8,2025-11-03T10:02:00Z,36.1388780,2025-11-03T10:02:00Z,-120.3683616,2025-11-03T10:02:00Z
15.0,2025-11-03T10:07:05Z,36.1388837,2025-11-03T10:07:05Z,-120.3683784,2025-11-03T10:07:05Z
15.6,2025-11-03T10:12:09Z,36.1389008,2025-11-03T10:12:09Z,-120.3683634,2025-11-03T10:12:09Z
15.7,2025-11-03T10:17:16Z,36.1389218,2025-11-03T10:17:16Z,-120.3683416,2025-11-03T10:17:16Z
16.2,2025-11-03T10:22:20Z,36.1389116,2025-11-03T10:22:20Z,-120.3683583,2025-11-03T10:22:20Z
15.1,2025-11-03T10:27:27Z,36.1388980,2025-11-03T10:27:27Z,-120.3683537,2025-11-03T10:27:27Z
12.9,2025-11-03T10:32:29Z,36.1388871,2025-11-03T10:32:29Z,-120.3683647,2025-11-03T10:32:29Z
12.9,2025-11-03T10:37:30Z,36.1388603,2025-11-03T10:37:30Z,-120.3683568,2025-11-03T10:37:30Z
14.5,2025-11-03T10:42:37Z,36.1388571,2025-11-03T10:42:37Z,-120.3683467,2025-11-03T10:42:37Z
16.8,2025-11-03T10:47:39Z,36.1389116,2025-11-03T10:47:39Z,-120.3683714,2025-11-03T10:47:39Z
15.0,2025-11-03T10:52:48Z,36.1389302,2025-11-03T10:52:48Z,-120.3683897,2025-11-03T10:52:48Z
13.6,2025-11-03T10:57:54Z,36.1390080,2025-11-03T10:57:54Z,-120.3683747,2025-11-03T10:57:54Z
13.2,2025-11-03T11:02:59Z,36.1389333,2025-11-03T11:02:59Z,-120.3683429,2025-11-03T11:02:59Z
13.6,2025-11-03T11:08:01Z,36.1388923,2025-11-03T11:08:01Z,-120.3683588,2025-11-03T11:08:01Z
14.1,2025-11-03T11:13:03Z,36.1389228,2025-11-03T11:13:03Z,-120.3683780,2025-11-03T11:13:03Z
12.9,2025-11-03T11:18:07Z,36.1390100,2025-11-03T11:18:07Z,-120.3683590,2025-11-03T11:18:07Z
12.2,2025-11-03T11:23:09Z,36.1388916,2025-11-03T11:23:09Z,-120.3683605,2025-11-03T11:23:09Z
14.7,2025-11-03T11:28:13Z,36.1389597,2025-11-03T11:28:13Z,-120.3683426,2025-11-03T11:28:13Z
12.6,2025-11-03T11:33:15Z,36.1389252,2025-11-03T11:33:15Z,-120.3683712,2025-11-03T11:33:15Z
12.6,2025-11-03T11:38:20Z,36.1389209,2025-11-03T11:38:20Z,-120.3683707,2025-11-03T11:38:20Z
12.6,2025-11-03T11:43:24Z,36.1389554,2025-11-03T11:43:24Z,-120.3683667,2025-11-03T11:43:24Z
12.1,2025-11-03T11:48:33Z,36.1389988,2025-11-03T11:48:33Z,-120.3683714,2025-11-03T11:48:33Z
13.3,2025-11-03T11:53:35Z,36.1389425,2025-11-03T11:53:35Z,-120.3683599,2025-11-03T11:53:35Z
12.9,2025-11-03T11:58:37Z,36.1389085,2025-11-03T11:58:37Z,-120.3683303,2025-11-03T11:58:37Z
12.1,2025-11-03T12:03:39Z,36.1389307,2025-11-03T12:03:39Z,-120.3683617,2025-11-03T12:03:39Z
15.4,2025-11-03T12:08:43Z,36.1389368,2025-11-03T12:08:43Z,-120.3683635,2025-11-03T12:08:43Z
13.6,2025-11-03T12:13:47Z,36.1389421,2025-11-03T12:13:47Z,-120.3683722,2025-11-03T12:13:47Z
13.1,2025-11-03T12:18:52Z,36.1388913,2025-11-03T12:18:52Z,-120.3683823,2025-11-03T12:18:52Z
11.9,2025-11-03T12:23:56Z,36.1388828,2025-11-03T12:23:56Z,-120.3683821,2025-11-03T12:23:56Z
11.2,2025-11-03T12:28:58Z,36.1389164,2025-11-03T12:28:58Z,-120.3683621,2025-11-03T12:28:58Z
13.7,2025-11-03T12:34:02Z,36.1389312,2025-11-03T12:34:02Z,-120.3683593,2025-11-03T12:34:02Z
13.5,2025-11-03T12:39:09Z,36.1389195,2025-11-03T12:39:09Z,-120.3683640,2025-11-03T12:39:09Z
12.8,2025-11-03T12:44:13Z,36.1389306,2025-11-03T12:44:13Z,-120.3683616,2025-11-03T12:44:13Z
13.6,2025-11-03T12:49:17Z,36.1389090,2025-11-03T12:49:17Z,-120.3683774,2025-11-03T12:49:17Z
14.8,2025-11-03T12:54:24Z,36.1388866,2025-11-03T12:54:24Z,-120.3683585,2025-11-03T12:54:24Z
13.5,2025-11-03T12:59:26Z,36.1389022,2025-11-03T12:59:26Z,-120.3684042,2025-11-03T12:59:26Z
11.4,2025-11-03T13:04:33Z,36.1389079,2025-11-03T13:04:33Z,-120.3683697,2025-11-03T13:04:33Z
12.8,2025-11-03T13:09:35Z,36.1389078,2025-11-03T13:09:35Z,-120.3683640,2025-11-03T13:09:35Z
11.6,2025-11-03T13:14:39Z,36.1389086,2025-11-03T13:14:39Z,-120.3683473,2025-11-03T13:14:39Z
9.4,2025-11-03T13:19:41Z,36.1388985,2025-11-03T13:19:41Z,-120.3683684,2025-11-03T13:19:41Z
7.8,2025-11-03T13:24:43Z,36.1389004,2025-11-03T13:24:43Z,-120.3683836,2025-11-03T13:24:43Z
11.5,2025-11-03T13:29:49Z,36.1389101,2025-11-03T13:29:49Z,-120.3683294,2025-11-03T13:29:49Z
11.5,2025-11-03T13:34:56Z,36.1389271,2025-11-03T13:34:56Z,-120.3683483,2025-11-03T13:34:56Z
12.2,2025-11-03T13:40:02Z,36.1389436,2025-11-03T13:40:02Z,-120.3683451,2025-11-03T13:40:02Z
11.1,2025-11-03T13:45:07Z,36.1388912,2025-11-03T13:45:07Z,-120.3683751,2025-11-03T13:45:07Z
11.6,2025-11-03T13:50:11Z,36.1389214,2025-11-03T13:50:11Z,-120.3683595,2025-11-03T13:50:11Z
11.1,2025-11-03T13:55:18Z,36.1388850,2025-11-03T13:55:18Z,-120.3683626,2025-11-03T13:55:18Z
11.8,2025-11-03T14:00:20Z,36.1389369,2025-11-03T14:00:20Z,-120.3683286,2025-11-03T14:00:20Z
11.8,2025-11-03T14:05:26Z,36.1389359,2025-11-03T14:05:26Z,-120.3683944,2025-11-03T14:05:26Z
9.3,2025-11-03T14:10:33Z,36.1388904,2025-11-03T14:10:33Z,-120.3683892,2025-11-03T14:10:33Z
8.4,2025-11-03T14:15:37Z,36.1388920,2025-11-03T14:15:37Z,-120.3683778,2025-11-03T14:15:37Z
8.7,2025-11-03T14:20:39Z,36.1389169,2025-11-03T14:20:39Z,-120.3683657,2025-11-03T14:20:39Z
10.2,2025-11-03T14:25:46Z,36.1389575,2025-11-03T14:25:46Z,-120.3683614,2025-11-03T14:25:46Z
12.0,2025-11-03T14:30:48Z,36.1389337,2025-11-03T14:30:48Z,-120.3683757,2025-11-03T14:30:48Z
11.6,2025-11-03T14:35:50Z,36.1388940,2025-11-03T14:35:50Z,-120.3683411,2025-11-03T14:35:50Z
10.9,2025-11-03T14:40:52Z,36.1389248,2025-11-03T14:40:52Z,-120.3683528,2025-11-03T14:40:52Z
11.0,2025-11-03T14:45:54Z,36.1389830,2025-11-03T14:45:54Z,-120.3683158,2025-11-03T14:45:54Z
12.3,2025-11-03T14:51:00Z,36.1389238,2025-11-03T14:51:00Z,-120.3683219,2025-11-03T14:51:00Z
12.3,2025-11-03T14:56:07Z,36.1389442,2025-11-03T14:56:07Z,-120.3683593,2025-11-03T14:56:07Z
10.1,2025-11-03T15:01:09Z,36.1389341,2025-11-03T15:01:09Z,-120.3683526,2025-11-03T15:01:09Z
10.1,2025-11-03T15:06:11Z,36.1389712,2025-11-03T15:06:11Z,-120.3683453,2025-11-03T15:06:11Z
