date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias,week
2025-07-01 00:30:00,1751354701.0,27.0,34.0,36.16483333333333,3.5,3.8333333333333335,36.78538533333333,-119.77315766666668,38.2,1,27
2025-07-01 01:30:00,1751358301.0,25.5,36.5,31.923,3.8333333333333335,3.8333333333333335,36.78534133333333,-119.773141,34.5,1,27
2025-07-01 02:30:00,1751361901.0,24.5,38.5,26.955666666666666,3.6666666666666665,3.6666666666666665,36.785399,-119.77310433333334,31.3,1,27
2025-07-01 03:30:00,1751365501.0,22.83333333333333,42.66666666666666,20.727166666666665,4.333333333333333,4.5,36.78535216666666,-119.77303833333332,27.5,1,27
2025-07-01 08:30:00,1751383501.0,26.166666666666668,37.66666666666666,17.721500000000002,8.0,8.0,36.78540216666666,-119.77316816666666,32.5,1,27
2025-07-01 09:30:00,1751387101.0,28.666666666666668,33.333333333333336,28.259500000000003,9.5,9.5,36.785403,-119.77313466666668,41.7,1,27
2025-07-01 10:30:00,1751390701.0,30.83333333333333,29.83333333333333,34.267833333333336,8.666666666666666,8.833333333333334,36.78538583333333,-119.77311566666668,48.3,1,27
2025-07-01 11:30:00,1751394301.0,33.666666666666664,21.83333333333333,52.51983333333333,6.0,6.0,36.78542766666667,-119.77316033333334,58.3,1,27
2025-07-01 12:30:00,1751397901.0,35.166666666666664,19.5,58.61083333333334,6.0,6.0,36.78542033333333,-119.77308783333332,60.1,1,27
2025-07-01 13:30:00,1751401501.0,36.16666666666666,20.166666666666668,59.3555,6.333333333333333,6.666666666666667,36.78538066666667,-119.7730865,60.9,1,27
2025-07-01 14:30:00,1751405101.0,37.0,20.0,57.78633333333334,6.5,6.666666666666667,36.785401,-119.77311683333336,57.9,1,27
2025-07-01 15:30:00,1751408701.0,37.5,21.33333333333333,55.38566666666666,7.666666666666667,7.833333333333333,36.7853965,-119.77310066666666,58.1,1,27
2025-07-01 16:30:00,1751412301.0,37.66666666666666,21.5,57.840833333333336,7.333333333333333,7.5,36.785352,-119.773075,58.6,1,27
2025-07-01 17:30:00,1751415901.0,37.833333333333336,22.83333333333333,61.8375,9.0,9.166666666666666,36.785449666666665,-119.77309533333334,63.0,1,27
2025-07-01 18:30:00,1751419501.0,37.16666666666666,22.83333333333333,63.68983333333333,8.833333333333334,8.833333333333334,36.7854015,-119.77315516666664,62.7,1,27
2025-07-01 19:30:00,1751423101.0,36.16666666666666,22.166666666666668,57.8105,6.333333333333333,6.333333333333333,36.785432666666665,-119.773177,55.4,1,27
2025-07-01 20:30:00,1751426701.0,33.666666666666664,24.83333333333333,55.87866666666667,6.5,6.833333333333333,36.7854035,-119.77312483333333,53.0,1,27
2025-07-01 21:30:00,1751430301.0,32.0,26.666666666666668,52.98883333333333,6.166666666666667,6.333333333333333,36.78538183333333,-119.77312983333331,51.3,1,27
2025-07-01 22:30:00,1751433901.0,30.5,29.33333333333333,48.744166666666665,6.833333333333333,7.0,36.7853635,-119.773103,48.1,1,27
2025-07-01 23:30:00,1751437501.0,29.0,29.33333333333333,46.417,6.833333333333333,7.333333333333333,36.785415666666665,-119.77308283333332,45.5,1,27
2025-07-02 00:30:00,1751441101.0,28.5,28.83333333333333,46.6215,7.0,7.166666666666667,36.78546216666667,-119.773088,44.5,1,27
2025-07-02 01:30:00,1751444701.0,27.166666666666668,32.333333333333336,41.73433333333333,8.0,8.0,36.785347,-119.773103,41.0,1,27
2025-07-02 02:30:00,1751448301.0,25.5,37.66666666666666,33.780166666666666,7.5,8.166666666666666,36.78543666666666,-119.77311816666668,35.2,1,27
2025-07-02 03:30:00,1751451901.0,23.33333333333333,46.0,19.62066666666667,9.666666666666666,10.0,36.785436,-119.7731095,27.4,1,27
2025-07-02 04:30:00,1751455800.857143,22.857142857142858,47.71428571428572,16.630714285714287,9.857142857142858,10.142857142857142,36.78538942857143,-119.773154,25.8,1,27
2025-07-02 06:30:00,1751463300.0,22.166666666666668,49.5,10.845666666666666,11.166666666666666,11.5,36.78539333333333,-119.773173,22.1,1,27
2025-07-02 07:30:00,1751466900.0,24.0,43.66666666666666,15.672666666666666,10.333333333333334,10.666666666666666,36.78537566666667,-119.7731755,25.5,1,27
2025-07-02 08:30:00,1751470500.0,27.5,35.5,25.959833333333336,9.833333333333334,10.0,36.7854285,-119.77315783333334,34.1,1,27
2025-07-02 09:30:00,1751474100.0,30.33333333333333,31.666666666666668,34.352,9.833333333333334,9.833333333333334,36.785411,-119.77313733333334,42.8,1,27
2025-10-21 14:30:00,1761082500.0,31.33333333333333,31.33333333333333,45.64183333333333,14.333333333333334,15.0,36.13903616666666,-120.3683575,70.5,0,43
2025-10-21 15:30:00,1761086100.0,31.5,30.666666666666668,46.95483333333333,14.166666666666666,15.0,36.139011833333335,-120.368366,69.60833333333333,0,43
2025-10-21 16:30:00,1761089700.0,31.166666666666668,31.33333333333333,45.803666666666665,13.333333333333334,13.666666666666666,36.13904316666667,-120.3683305,69.8,0,43
2025-10-21 17:30:00,1761093300.0,27.5,37.66666666666666,45.2375,14.666666666666666,15.0,36.139080166666666,-120.368342,66.32727272727273,0,43
2025-10-21 18:30:00,1761096900.0,24.0,48.0,36.2475,68.33333333333333,69.5,36.13904883333333,-120.368243,54.225,0,43
2025-10-21 19:30:00,1761100500.0,22.0,54.5,28.0985,66.16666666666667,67.5,36.138993,-120.36825183333332,41.333333333333336,0,43
2025-10-21 20:30:00,1761104100.0,21.83333333333333,55.333333333333336,26.768,45.0,45.833333333333336,36.1390165,-120.36836866666664,39.03333333333333,0,43
2025-10-21 21:30:00,1761107700.0,21.83333333333333,54.0,30.3055,29.5,30.0,36.13900816666666,-120.36839416666668,41.975,0,43
2025-10-21 22:30:00,1761111300.0,22.0,40.0,37.92083333333333,8.166666666666666,8.666666666666666,36.139012,-120.3683215,44.43333333333334,0,43
2025-10-21 23:30:00,1761114900.0,20.666666666666668,46.333333333333336,33.93933333333333,7.666666666666667,8.0,36.13899716666666,-120.368379,42.6,0,43
2025-10-22 00:30:00,1761118500.0,19.666666666666668,48.16666666666666,32.1095,8.833333333333334,9.0,36.139031,-120.368342,39.675000000000004,0,43
2025-10-22 01:30:00,1761122100.0,19.666666666666668,42.66666666666666,34.7655,4.666666666666667,4.666666666666667,36.13911433333333,-120.36836866666664,40.541666666666664,0,43
2025-10-22 02:30:00,1761125700.0,18.33333333333333,47.833333333333336,28.93133333333333,4.5,4.666666666666667,36.13909083333333,-120.36838433333334,34.708333333333336,0,43
2025-10-22 03:30:00,1761128100.0,18.0,43.5,33.379000000000005,3.5,3.5,36.1390225,-120.3683665,38.75833333333333,0,43
2025-10-22 10:30:00,1761154800.0,16.0,52.0,17.778200000000002,26.2,27.2,36.1389382,-120.3683152,28.75,0,43
2025-10-22 11:30:00,1761158100.0,19.5,64.83333333333333,22.01683333333333,19.0,19.83333333333333,36.13905266666666,-120.36823266666666,29.025000000000002,0,43
2025-10-22 12:30:00,1761161700.0,18.5,66.5,23.489833333333333,14.166666666666666,15.0,36.13902866666667,-120.36834466666666,29.56153846153846,0,43
2025-10-22 13:30:00,1761165300.0,20.83333333333333,60.0,25.2125,16.166666666666668,16.666666666666668,36.13899283333333,-120.36829516666668,31.29,0,43
2025-10-22 14:30:00,1761168900.0,23.0,53.5,26.9815,14.166666666666666,14.833333333333334,36.13903233333333,-120.36830783333332,33.958333333333336,0,43
2025-10-22 15:30:00,1761172500.0,23.33333333333333,50.5,28.104166666666668,13.833333333333334,14.333333333333334,36.1390325,-120.36830383333334,36.15833333333333,0,43
2025-10-22 16:30:00,1761176100.0,21.83333333333333,51.66666666666666,30.356166666666667,8.0,8.5,36.139073,-120.36843483333332,37.425,0,43
2025-10-22 17:30:00,1761179700.0,21.0,0.0,29.877166666666668,4.5,4.666666666666667,36.139041166666665,-120.3684225,35.81818181818182,0,43
2025-10-22 18:30:00,1761183300.0,21.0,0.0,24.062833333333334,6.5,6.833333333333333,36.1389065,-120.36838533333334,25.791666666666668,0,43
2025-10-22 19:30:00,1761186900.0,21.0,0.0,23.158,7.333333333333333,7.5,36.139118833333335,-120.36839533333334,25.508333333333336,0,43
2025-10-22 20:30:00,1761190500.0,21.0,0.0,16.408666666666665,14.5,15.333333333333334,36.1390175,-120.36837266666667,18.991666666666667,0,43
2025-10-22 21:30:00,1761193500.0,21.0,0.0,12.3135,14.5,15.25,36.1390515,-120.3683875,11.066666666666668,0,43
2025-10-23 11:30:00,1761245101.0,25.0,47.0,14.1085,10.5,11.0,36.1390175,-120.368351,35.40833333333333,0,43
2025-10-23 12:30:00,1761247501.0,24.0,48.16666666666666,28.216166666666663,10.166666666666666,10.666666666666666,36.138981666666666,-120.36835866666668,38.86666666666667,0,43
2025-10-23 13:30:00,1761251101.0,25.83333333333333,43.16666666666666,31.120166666666663,6.333333333333333,6.5,36.139026,-120.368384,41.599999999999994,0,43
2025-10-23 14:30:00,1761254701.0,26.33333333333333,42.0,32.157833333333336,6.5,7.333333333333333,36.13898783333334,-120.36831916666668,42.55833333333333,0,43
2025-10-23 15:30:00,1761258301.0,25.666666666666668,43.833333333333336,33.38883333333333,7.5,7.833333333333333,36.13898583333334,-120.3683345,43.61666666666667,0,43
2025-10-23 16:30:00,1761260401.0,25.0,44.0,33.709,8.0,8.0,36.13908,-120.368439,44.975,0,43
2025-10-23 18:30:00,1761270300.0,0.0,0.0,21.233,10.0,10.5,36.138918,-120.368374,34.00833333333333,0,43
2025-10-24 09:30:00,1761324301.0,20.0,64.0,14.8555,18.0,19.0,36.139017,-120.368343,27.65,0,43
2025-10-24 10:30:00,1761326701.0,23.5,51.5,26.470333333333333,11.166666666666666,11.666666666666666,36.138978,-120.368318,37.675,0,43
2025-10-24 11:30:00,1761330301.0,25.666666666666668,44.66666666666666,31.16483333333333,8.833333333333334,9.5,36.1390495,-120.36835466666666,40.09166666666667,0,43
2025-10-24 12:30:00,1761333901.0,27.666666666666668,40.833333333333336,32.20783333333333,8.0,8.333333333333334,36.138982166666665,-120.368369,43.791666666666664,0,43
2025-10-24 13:30:00,1761337501.0,28.666666666666668,38.5,33.268,10.833333333333334,10.833333333333334,36.138984666666666,-120.3683065,46.89166666666667,0,43
2025-10-24 14:30:00,1761341101.0,29.33333333333333,36.0,34.83016666666666,10.333333333333334,10.5,36.13899833333333,-120.36832183333333,48.315384615384616,0,43
2025-10-24 15:30:00,1761344701.0,29.0,36.16666666666666,35.653166666666664,9.666666666666666,10.166666666666666,36.13898983333333,-120.3683535,48.7,0,43
2025-10-24 16:30:00,1761348301.0,27.83333333333333,38.833333333333336,36.41116666666667,12.166666666666666,12.5,36.13904133333333,-120.36831683333334,49.85833333333333,0,43
2025-10-24 17:30:00,1761351901.0,24.666666666666668,45.833333333333336,37.72283333333333,16.833333333333332,17.833333333333332,36.138996,-120.3683345,50.041666666666664,0,43
2025-10-24 18:30:00,1761355501.0,21.33333333333333,55.833333333333336,29.02116666666667,16.666666666666668,17.333333333333332,36.13903866666666,-120.36836383333332,36.28333333333334,0,43
2025-10-24 19:30:00,1761359101.0,18.166666666666668,64.83333333333333,17.1125,16.5,17.333333333333332,36.138974,-120.3682925,20.283333333333335,0,43
2025-10-24 20:30:00,1761362701.0,17.666666666666668,66.83333333333333,22.414,21.166666666666668,22.166666666666668,36.13902633333333,-120.3683625,29.13333333333333,0,43
2025-10-24 21:30:00,1761366301.0,16.833333333333332,68.33333333333333,26.56233333333333,23.5,24.666666666666668,36.138911,-120.36832433333332,31.463636363636365,0,43
2025-10-24 22:30:00,1761369901.0,15.5,72.5,20.768666666666665,26.166666666666668,27.166666666666668,36.13904183333333,-120.36842983333334,26.933333333333334,0,43
2025-10-24 23:30:00,1761373501.0,14.0,78.33333333333333,16.346833333333333,21.33333333333333,22.166666666666668,36.13903283333333,-120.36831266666668,16.616666666666667,0,43
2025-10-25 00:30:00,1761377101.0,13.0,82.33333333333333,11.101666666666668,24.5,25.5,36.138976500000005,-120.36834983333334,9.983333333333333,0,43
2025-10-25 01:30:00,1761380701.0,12.333333333333334,83.83333333333333,10.203166666666666,29.5,30.666666666666668,36.13900433333333,-120.36831933333332,9.933333333333334,0,43
2025-10-25 02:30:00,1761384301.0,11.666666666666666,85.16666666666667,11.456,28.166666666666668,29.166666666666668,36.13903416666667,-120.36840433333332,9.416666666666666,0,43
2025-10-25 03:30:00,1761387901.0,11.333333333333334,86.83333333333333,11.839333333333334,31.666666666666668,32.833333333333336,36.13896883333333,-120.368356,10.266666666666667,0,43
2025-10-25 04:30:00,1761391501.0,12.166666666666666,85.16666666666667,15.341500000000002,28.33333333333333,29.5,36.139072500000005,-120.36836383333332,16.445454545454545,0,43
2025-10-25 05:30:00,1761395101.0,11.333333333333334,87.0,14.493833333333331,26.83333333333333,28.0,36.13900183333333,-120.368365,13.725,0,43
2025-10-25 09:30:00,1761411300.0,20.0,62.5,18.971,27.5,28.5,36.1389885,-120.368416,30.266666666666666,0,43
2025-10-25 10:30:00,1761413700.0,23.166666666666668,52.333333333333336,28.24416666666667,22.33333333333333,23.0,36.13896483333333,-120.36833333333334,39.018181818181816,0,43
2025-10-25 11:30:00,1761417300.0,24.666666666666668,49.16666666666666,31.0745,21.5,22.33333333333333,36.1390235,-120.36837133333334,41.074999999999996,0,43
2025-10-25 12:30:00,1761420900.0,26.33333333333333,46.0,32.663000000000004,23.83333333333333,24.83333333333333,36.13900633333333,-120.36828333333334,46.0,0,43
2025-10-25 13:30:00,1761424500.0,27.83333333333333,38.66666666666666,34.95733333333333,16.166666666666668,16.5,36.139019,-120.36835616666669,48.38333333333333,0,43
2025-10-25 14:30:00,1761428100.0,26.33333333333333,43.16666666666666,36.0955,19.0,19.5,36.139022833333335,-120.36837133333334,49.05833333333334,0,43
2025-10-25 15:30:00,1761431700.0,25.0,44.333333333333336,35.851166666666664,25.5,26.33333333333333,36.13901533333333,-120.36831266666668,47.85,0,43
2025-10-25 16:30:00,1761435300.0,25.0,42.333333333333336,35.52133333333333,15.333333333333334,15.833333333333334,36.139066,-120.368332,45.199999999999996,0,43
2025-10-25 17:30:00,1761438900.0,22.5,49.0,34.91166666666667,11.5,12.0,36.13903616666666,-120.36830766666668,43.763636363636365,0,43
2025-10-25 18:30:00,1761442500.0,20.166666666666668,60.0,29.489,15.333333333333334,15.833333333333334,36.13903366666667,-120.36835216666668,37.449999999999996,0,43
2025-10-25 19:30:00,1761446100.0,18.5,67.16666666666667,24.756,17.0,17.5,36.13905533333334,-120.368286,29.900000000000002,0,43
2025-10-25 20:30:00,1761449700.0,17.666666666666668,68.83333333333333,24.4765,19.166666666666668,20.166666666666668,36.139041166666665,-120.36833316666667,28.0,0,43
2025-10-25 21:30:00,1761453300.0,16.0,74.66666666666667,18.872666666666664,16.333333333333332,17.333333333333332,36.13901466666667,-120.3683765,21.40833333333333,0,43
2025-10-25 22:30:00,1761456900.0,14.333333333333334,79.5,15.2995,13.5,14.166666666666666,36.13902216666667,-120.36836116666666,16.400000000000002,0,43
2025-10-25 23:30:00,1761460200.0,14.0,81.8,15.6,17.4,18.4,36.1390068,-120.368312,17.581818181818182,0,43
2025-10-26 10:30:00,1761500401.0,22.666666666666668,53.66666666666666,20.045,7.666666666666667,7.666666666666667,36.13897333333333,-120.36836533333332,30.291666666666668,0,43
2025-10-26 11:30:00,1761503101.0,25.0,46.66666666666666,26.1245,4.0,4.0,36.1390145,-120.36850483333336,34.13333333333333,0,43
2025-10-26 12:30:00,1761506701.0,27.0,41.833333333333336,27.44183333333333,4.0,4.0,36.13913466666667,-120.36849983333332,36.372727272727275,0,43
2025-10-26 13:30:00,1761510301.0,28.33333333333333,39.5,27.947166666666664,3.333333333333333,3.5,36.13898033333333,-120.36826966666666,37.333333333333336,0,43
2025-10-26 14:30:00,1761513901.0,28.666666666666668,38.333333333333336,27.85633333333333,3.1666666666666665,3.6666666666666665,36.1390115,-120.3683395,37.31666666666667,0,43
2025-10-26 15:30:00,1761517201.0,28.4,38.0,29.0108,2.6,2.6,36.1389334,-120.3683258,37.708333333333336,0,43
2025-10-26 16:30:00,1761520951.0,25.5,43.5,30.82825,2.5,2.75,36.1390055,-120.36828825,39.199999999999996,0,43
2025-10-26 17:30:00,1761525301.0,23.0,48.75,30.2375,3.25,3.25,36.13897325,-120.36841025,38.449999999999996,0,43
2025-10-26 18:30:00,1761528121.0,20.8,56.0,23.134,5.4,5.6,36.1390274,-120.368317,28.754545454545454,0,43
2025-10-26 19:30:00,1761532201.0,18.5,63.0,16.97,6.0,6.5,36.1390115,-120.368374,19.783333333333335,0,43
2025-10-26 20:30:00,1761535501.0,17.833333333333332,65.16666666666667,15.7855,6.833333333333333,7.333333333333333,36.13899216666667,-120.368337,19.025000000000002,0,43
2025-10-26 21:30:00,1761539101.0,16.5,68.66666666666667,19.829833333333333,4.833333333333333,5.166666666666667,36.13899666666666,-120.36834216666666,22.34166666666667,0,43
2025-10-26 22:30:00,1761542701.0,15.666666666666666,71.5,19.462333333333333,4.833333333333333,4.833333333333333,36.13899366666667,-120.36837116666668,21.45,0,43
2025-10-26 23:30:00,1761546301.0,15.166666666666666,73.16666666666667,19.55033333333333,4.833333333333333,5.0,36.13906466666666,-120.3683675,20.291666666666668,0,43
2025-10-27 11:30:00,1761591300.0,22.5,44.5,20.4865,0.0,0.0,36.1390515,-120.368378,30.90833333333333,0,44
2025-10-27 12:30:00,1761593700.0,23.5,45.5,26.697,0.0,0.0,36.1390825,-120.36833416666668,33.22727272727273,0,44
2025-10-27 13:30:00,1761597300.0,24.0,45.5,27.560666666666663,0.0,0.0,36.13900183333333,-120.36837633333332,33.25833333333333,0,44
2025-10-27 14:30:00,1761600900.0,22.666666666666668,49.16666666666666,27.62283333333333,0.6666666666666666,0.6666666666666666,36.139047,-120.36832566666664,33.55833333333333,0,44
2025-10-27 15:30:00,1761604560.0,21.4,53.8,26.7832,2.0,2.0,36.1389998,-120.3682464,31.583333333333332,0,44
2025-10-27 16:30:00,1761608100.0,19.0,60.66666666666666,26.613166666666668,5.166666666666667,5.333333333333333,36.13897333333333,-120.3682925,30.258333333333336,0,44
2025-10-27 17:30:00,1761611700.0,17.166666666666668,67.5,26.281666666666663,7.0,7.166666666666667,36.139022,-120.36834583333332,29.566666666666666,0,44
2025-10-27 18:30:00,1761615300.0,15.333333333333334,74.16666666666667,22.3445,9.0,9.166666666666666,36.139023,-120.36833966666666,24.633333333333336,0,44
2025-10-27 19:30:00,1761618900.0,15.0,76.83333333333333,22.090666666666667,11.0,11.0,36.138984666666666,-120.368276,24.19090909090909,0,44
2025-10-27 20:30:00,1761622500.0,15.0,77.0,21.85766666666667,12.0,12.333333333333334,36.138949,-120.36825666666664,23.425,0,44
2025-10-27 21:30:00,1761626100.0,14.166666666666666,78.33333333333333,20.002333333333333,13.5,14.0,36.139073,-120.36813866666668,22.275000000000002,0,44
2025-10-27 22:30:00,1761629700.0,12.0,84.5,15.0155,14.0,14.666666666666666,36.139061833333336,-120.368295,15.158333333333333,0,44
2025-10-27 23:30:00,1761633300.0,10.333333333333334,87.0,12.359,15.5,16.333333333333332,36.13904133333333,-120.36825683333336,11.174999999999999,0,44
2025-10-28 00:30:00,1761636900.0,10.0,89.5,11.6885,18.166666666666668,19.0,36.13900116666667,-120.36829766666666,9.816666666666668,0,44
2025-10-28 01:30:00,1761640500.0,9.0,89.33333333333333,11.465333333333334,19.83333333333333,20.5,36.139026666666666,-120.36835866666668,9.736363636363636,0,44
2025-10-28 02:30:00,1761644100.0,9.0,90.66666666666669,11.838166666666666,22.33333333333333,23.166666666666668,36.13906833333333,-120.36835,10.191666666666666,0,44
2025-10-28 03:30:00,1761647700.0,9.0,91.0,11.472166666666666,22.166666666666668,23.33333333333333,36.1391225,-120.36834583333332,9.483333333333333,0,44
2025-10-28 11:30:00,1761674701.0,22.5,44.0,23.373,1.5,1.5,36.139015,-120.368355,33.125,0,44
2025-10-28 13:30:00,1761684300.0,26.5,37.0,25.95275,3.0,3.5,36.13904975,-120.3683665,37.24545454545454,0,44
2025-10-28 14:30:00,1761687300.0,26.83333333333333,36.0,30.375,4.666666666666667,4.833333333333333,36.13905,-120.36831533333331,39.358333333333334,0,44
2025-10-28 15:30:00,1761690900.0,26.83333333333333,35.666666666666664,32.03633333333333,3.0,3.1666666666666665,36.139084,-120.36837016666668,40.71666666666667,0,44
2025-10-28 16:30:00,1761694500.0,25.666666666666668,38.5,32.733333333333334,3.0,3.0,36.139087,-120.36841316666668,41.625,0,44
2025-10-28 17:30:00,1761698100.0,21.83333333333333,47.5,30.93283333333333,3.8333333333333335,4.0,36.13902716666667,-120.36822133333334,40.11666666666667,0,44
2025-10-28 18:30:00,1761700200.0,20.0,53.0,27.724,7.0,7.0,36.139076,-120.36821,28.241666666666664,0,44
2025-10-29 10:30:00,1761759300.0,24.0,39.66666666666666,23.087,3.8333333333333335,4.0,36.1389795,-120.36840316666668,32.775,0,44
2025-10-29 11:30:00,1761762300.0,25.0,37.0,30.1185,5.0,5.5,36.1390745,-120.368313,37.1,0,44
2025-10-29 13:30:00,1761771000.0,30.666666666666668,27.666666666666668,29.143666666666665,3.0,3.0,36.139026666666666,-120.36835,44.0,0,44
2025-10-29 14:30:00,1761773640.0,30.6,28.0,33.800799999999995,7.2,7.4,36.1390436,-120.3683456,47.06666666666666,0,44
2025-10-29 15:30:00,1761777300.0,29.166666666666668,31.166666666666668,36.07516666666667,10.166666666666666,10.5,36.13907866666667,-120.3683995,50.30833333333334,0,44
2025-10-29 16:30:00,1761780900.0,27.33333333333333,34.0,37.05616666666666,9.5,9.833333333333334,36.1390585,-120.368332,50.83,0,44
2025-10-29 17:30:00,1761784200.0,23.8,42.2,35.528200000000005,10.4,10.6,36.1390534,-120.3683074,48.074999999999996,0,44
2025-10-30 10:30:00,1761845700.0,26.0,36.66666666666666,25.246166666666667,6.333333333333333,6.5,36.13905266666666,-120.3683865,35.85,0,44
2025-10-30 11:30:00,1761849300.0,29.0,32.5,32.5565,7.0,7.0,36.139094166666666,-120.3683725,43.31818181818182,0,44
2025-10-30 12:30:00,1761852900.0,30.5,30.0,35.23733333333333,6.0,6.0,36.138980333333336,-120.36831783333334,47.083333333333336,0,44
2025-10-30 13:30:00,1761855600.0,32.333333333333336,25.666666666666668,35.28366666666667,5.333333333333333,5.333333333333333,36.13910533333333,-120.36838266666666,49.975,0,44
2025-10-30 15:30:00,1761864900.0,31.5,28.0,34.102000000000004,7.5,8.0,36.1389335,-120.368366,53.583333333333336,0,44
2025-10-30 16:30:00,1761867300.0,29.33333333333333,32.166666666666664,39.559,10.333333333333334,10.333333333333334,36.13903683333333,-120.368361,55.699999999999996,0,44
2025-10-30 17:30:00,1761870900.0,25.5,39.833333333333336,39.36783333333333,13.166666666666666,13.333333333333334,36.1389935,-120.36838533333334,54.583333333333336,0,44
2025-10-31 08:30:00,1761925501.0,14.0,74.0,16.6235,29.5,30.5,36.13908,-120.368366,16.383333333333333,0,44
2025-10-31 09:30:00,1761927901.0,18.5,59.16666666666666,24.9,21.33333333333333,22.0,36.13906733333334,-120.36835633333334,31.71666666666667,0,44
2025-10-31 10:30:00,1761931501.0,23.83333333333333,45.66666666666666,28.57766666666667,17.333333333333332,17.333333333333332,36.1390125,-120.36833933333332,37.975,0,44
2025-10-31 11:30:00,1761935101.0,26.33333333333333,42.16666666666666,29.0475,17.5,18.0,36.139004166666666,-120.3682925,39.97777777777778,0,44
2025-10-31 12:30:00,1761938701.0,27.83333333333333,40.333333333333336,30.3015,19.83333333333333,20.5,36.13904183333333,-120.36833833333333,43.03333333333333,0,44
2025-10-31 13:30:00,1761942301.0,28.166666666666668,38.833333333333336,33.28733333333333,17.833333333333332,18.166666666666668,36.13911,-120.36839533333334,45.96363636363637,0,44
2025-10-31 14:30:00,1761945901.0,29.33333333333333,36.0,34.472166666666666,13.833333333333334,14.333333333333334,36.13901,-120.36835216666668,49.00833333333333,0,44
2025-10-31 15:30:00,1761949501.0,29.83333333333333,34.5,35.14266666666666,12.0,12.0,36.138989333333335,-120.36835333333332,48.98333333333333,0,44
2025-10-31 16:30:00,1761953101.0,28.33333333333333,36.0,38.0365,13.166666666666666,13.833333333333334,36.13903233333333,-120.36836,51.72222222222222,0,44
2025-10-31 17:30:00,1761956701.0,25.0,42.16666666666666,36.589,14.5,14.666666666666666,36.139024,-120.36839933333331,48.65,0,44
2025-10-31 18:30:00,1761960301.0,22.33333333333333,48.333333333333336,32.809666666666665,19.0,19.33333333333333,36.1389705,-120.36840566666666,42.675,0,44
2025-10-31 19:30:00,1761963901.0,20.33333333333333,53.66666666666666,30.73883333333333,22.5,23.5,36.13899216666667,-120.36848466666667,,0,44
2025-10-31 20:30:00,1761966301.0,18.5,61.5,23.867,25.0,26.0,36.1389425,-120.3684155,27.8,0,44
2025-11-02 09:30:00,1762105501.0,26.5,37.0,21.2265,12.5,12.5,36.139059,-120.3683895,42.44166666666667,0,44
2025-11-02 10:30:00,1762107841.0,26.6,37.2,31.7682,10.6,10.8,36.1390556,-120.3683576,45.04545454545455,0,44
2025-11-02 11:30:00,1762111501.0,27.33333333333333,34.166666666666664,34.57333333333333,8.166666666666666,8.166666666666666,36.13904316666667,-120.36837266666667,45.791666666666664,0,44
2025-11-02 12:30:00,1762115101.0,29.5,28.5,35.3395,6.5,6.5,36.13906716666667,-120.368262,46.699999999999996,0,44
2025-11-02 13:30:00,1762118701.0,28.33333333333333,31.666666666666668,34.690333333333335,8.333333333333334,8.333333333333334,36.139111166666666,-120.36824033333332,46.88333333333333,0,44
2025-11-02 14:30:00,1762122301.0,29.33333333333333,31.166666666666668,34.517833333333336,7.833333333333333,7.833333333333333,36.13907733333333,-120.368286,47.50833333333333,0,44
2025-11-02 15:30:00,1762125901.0,27.0,34.333333333333336,34.65866666666667,8.833333333333334,9.166666666666666,36.1390285,-120.36834583333332,48.94166666666666,0,44
2025-11-02 16:30:00,1762129501.0,24.0,39.333333333333336,31.2985,9.5,9.833333333333334,36.1389325,-120.36837383333334,43.35833333333333,0,44
2025-11-02 17:30:00,1762133101.0,19.83333333333333,51.333333333333336,22.58533333333333,10.333333333333334,10.666666666666666,36.1390545,-120.368351,26.954545454545453,0,44
2025-11-02 18:30:00,1762136701.0,16.666666666666668,57.66666666666666,17.268,12.833333333333334,13.333333333333334,36.139176,-120.36849716666669,20.775000000000002,0,44
2025-11-03 09:30:00,1762190701.0,25.166666666666668,34.666666666666664,25.934833333333334,5.5,5.833333333333333,36.13907683333333,-120.36835083333334,36.72,0,45
2025-11-03 10:30:00,1762194301.0,28.5,31.33333333333333,34.737,8.166666666666666,8.166666666666666,36.13910533333333,-120.36834716666664,44.86666666666667,0,45
2025-11-03 11:30:00,1762197901.0,30.83333333333333,27.0,35.039833333333334,6.833333333333333,6.833333333333333,36.13895033333333,-120.36827983333336,45.9,0,45
2025-11-03 12:30:00,1762201501.0,31.83333333333333,27.666666666666668,37.005500000000005,10.0,10.0,36.1390045,-120.36833433333334,52.14166666666667,0,45
2025-11-03 13:30:00,1762204201.0,32.666666666666664,26.0,36.599,9.0,9.0,36.13902766666667,-120.36823033333332,51.10833333333333,0,45
2025-11-03 14:30:00,1762210800.0,31.0,25.0,31.271,10.0,10.0,36.139103,-120.368393,51.199999999999996,0,45
2025-11-03 15:30:00,1762212900.0,29.33333333333333,28.166666666666668,38.87283333333333,10.5,10.833333333333334,36.13903233333333,-120.3683775,52.208333333333336,0,45
2025-11-03 16:30:00,1762216500.0,25.166666666666668,37.66666666666666,38.868833333333335,15.0,15.5,36.1389325,-120.3683675,52.15,0,45
2025-11-04 08:30:00,1762274401.0,17.666666666666668,57.66666666666666,17.397666666666666,28.0,28.666666666666668,24.09267566666667,-80.24556233333334,29.474999999999998,0,45
