date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias
2025-06-27 13:30:00,1751055901.0,36.833333333333336,20.33333333333333,53.80516666666667,7.0,7.0,36.78539166666667,-119.77311183333332,56.7,1
2025-06-27 14:30:00,1751059501.0,38.0,19.83333333333333,59.71033333333333,8.0,8.166666666666666,36.78539216666667,-119.7731285,63.1,1
2025-06-27 15:30:00,1751063101.0,38.333333333333336,17.5,63.2685,7.0,7.5,36.785427166666665,-119.77310316666669,63.9,1
2025-06-27 16:30:00,1751066701.0,38.833333333333336,17.833333333333332,63.19383333333334,6.0,6.666666666666667,36.7854435,-119.77309683333333,63.2,1
2025-06-27 17:30:00,1751070301.0,38.16666666666666,17.333333333333332,63.00716666666667,13.833333333333334,14.0,36.785432666666665,-119.77311466666669,63.4,1
2025-06-27 18:30:00,1751073901.0,37.66666666666666,20.33333333333333,59.386500000000005,9.333333333333334,9.5,36.7854155,-119.7731195,60.1,1
2025-06-27 19:30:00,1751077501.0,36.16666666666666,20.666666666666668,55.464333333333336,5.0,5.0,36.78536716666667,-119.7731385,55.1,1
2025-06-27 20:30:00,1751081101.0,34.0,24.83333333333333,52.47666666666667,5.333333333333333,5.666666666666667,36.785366,-119.77313866666668,53.4,1
2025-06-27 21:30:00,1751084701.0,32.333333333333336,28.5,45.684333333333335,10.0,10.666666666666666,36.785382,-119.7731555,49.5,1
2025-06-27 22:30:00,1751088301.0,30.83333333333333,30.0,43.70216666666667,5.166666666666667,5.333333333333333,36.78536483333334,-119.773126,47.3,1
2025-06-27 23:30:00,1751091901.0,29.0,35.166666666666664,39.69883333333333,6.333333333333333,6.833333333333333,36.785410500000005,-119.7731235,43.3,1
2025-06-28 00:30:00,1751095501.0,27.166666666666668,42.66666666666666,29.1585,7.833333333333333,8.333333333333334,36.78540983333333,-119.77314883333332,36.2,1
2025-06-28 01:30:00,1751099101.0,25.666666666666668,47.0,25.043000000000003,7.166666666666667,7.833333333333333,36.78539766666666,-119.7730765,32.8,1
2025-06-28 02:30:00,1751102701.0,24.33333333333333,51.833333333333336,17.648166666666665,7.333333333333333,7.5,36.7853875,-119.77308133333334,27.7,1
2025-06-28 03:30:00,1751106301.0,23.0,55.0,11.699166666666663,9.333333333333334,9.666666666666666,36.7854895,-119.77307533333334,22.4,1
2025-06-28 08:30:00,1751124301.0,27.33333333333333,44.333333333333336,14.616166666666668,27.166666666666668,28.0,36.785389,-119.77313366666664,30.9,1
2025-06-28 09:30:00,1751127901.0,29.666666666666668,38.5,30.797666666666668,22.666666666666668,23.5,36.785416833333336,-119.77311333333334,43.0,1
2025-06-28 10:30:00,1751131501.0,32.0,34.5,44.85416666666666,21.5,22.166666666666668,36.78537633333333,-119.7730765,55.6,1
2025-06-28 11:30:00,1751135101.0,34.333333333333336,30.166666666666668,59.621,20.33333333333333,20.5,36.78543083333333,-119.77313733333334,71.8,1
2025-06-28 12:30:00,1751138701.0,36.66666666666666,25.83333333333333,73.49083333333333,19.166666666666668,19.33333333333333,36.78539033333333,-119.77311716666668,82.6,1
2025-06-28 13:30:00,1751142301.0,38.16666666666666,22.33333333333333,66.30766666666666,12.5,12.833333333333334,36.7854405,-119.77311333333334,71.8,1
2025-06-28 14:30:00,1751145901.0,39.0,19.83333333333333,61.22216666666667,7.333333333333333,7.333333333333333,36.78539766666666,-119.77312466666666,63.0,1
2025-06-28 15:30:00,1751149501.0,39.5,16.833333333333332,60.931,5.5,5.833333333333333,36.7854235,-119.77314883333334,60.3,1
2025-06-28 16:30:00,1751153101.0,40.0,17.166666666666668,62.82683333333333,6.166666666666667,6.666666666666667,36.78539416666667,-119.77315533333332,63.4,1
2025-06-28 17:30:00,1751156701.0,39.66666666666666,16.0,63.69766666666666,6.5,7.166666666666667,36.78538266666666,-119.77315649999998,63.9,1
2025-06-28 18:30:00,1751160301.0,39.333333333333336,15.333333333333334,64.25283333333333,6.5,6.666666666666667,36.78536433333333,-119.77312216666668,62.7,1
2025-06-28 19:30:00,1751163901.0,37.66666666666666,18.666666666666668,60.772333333333336,6.0,6.333333333333333,36.78536866666666,-119.7731365,60.0,1
2025-06-28 20:30:00,1751167501.0,35.0,23.666666666666668,54.6975,7.333333333333333,7.5,36.785403,-119.77314116666666,56.2,1
2025-06-28 21:30:00,1751171101.0,33.0,30.0,52.64216666666667,7.666666666666667,7.833333333333333,36.78538433333333,-119.77311566666668,56.0,1
2025-06-28 22:30:00,1751174701.0,31.5,33.0,50.91933333333333,8.0,8.0,36.78536166666667,-119.77311216666668,53.4,1
2025-06-28 23:30:00,1751178301.0,29.666666666666668,39.66666666666666,38.3535,8.333333333333334,8.666666666666666,36.785438,-119.7731145,42.4,1
2025-06-29 00:30:00,1751181901.0,27.33333333333333,41.833333333333336,28.409,6.833333333333333,7.333333333333333,36.78535733333333,-119.77308016666666,34.7,1
2025-06-29 01:30:00,1751185501.0,26.666666666666668,41.333333333333336,27.322166666666664,6.166666666666667,6.333333333333333,36.78542366666667,-119.77310316666666,32.6,1
2025-06-29 02:30:00,1751189101.0,25.166666666666668,44.333333333333336,22.19633333333333,7.0,7.333333333333333,36.785405,-119.77309816666668,28.3,1
2025-06-29 03:30:00,1751192701.0,24.0,48.0,16.416666666666668,7.666666666666667,8.166666666666666,36.785446,-119.77311566666668,25.0,1
2025-06-29 04:30:00,1751196301.0,23.0,50.833333333333336,11.661833333333334,9.166666666666666,9.833333333333334,36.7853895,-119.77317683333332,22.9,1
2025-06-29 08:30:00,1751210701.0,26.166666666666668,48.0,12.6405,21.666666666666668,22.0,36.78543666666667,-119.77315266666666,28.2,1
2025-06-29 09:30:00,1751214301.0,29.0,38.66666666666666,29.04233333333333,13.5,13.666666666666666,36.78542083333333,-119.77314116666668,39.7,1
2025-06-29 10:30:00,1751217901.0,31.166666666666668,35.5,41.07566666666667,13.5,13.833333333333334,36.78539033333333,-119.77311816666668,49.9,1
2025-06-29 11:30:00,1751221501.0,33.5,31.666666666666668,50.9785,12.666666666666666,13.333333333333334,36.7854335,-119.77314866666666,59.9,1
2025-06-29 12:30:00,1751225101.0,35.5,27.5,60.08016666666666,12.0,12.166666666666666,36.78541616666666,-119.7730725,66.1,1
2025-06-29 13:30:00,1751228701.0,36.833333333333336,25.666666666666668,56.666,10.666666666666666,11.166666666666666,36.78541066666667,-119.77313633333334,61.9,1
2025-06-29 14:30:00,1751232301.0,37.833333333333336,23.166666666666668,54.865,8.0,8.333333333333334,36.78543483333333,-119.77316133333332,58.8,1
2025-06-29 15:30:00,1751235901.0,38.66666666666666,21.83333333333333,58.26533333333333,7.333333333333333,7.666666666666667,36.785417,-119.7731945,61.2,1
2025-06-29 16:30:00,1751239501.0,39.0,19.666666666666668,56.64983333333333,5.5,5.5,36.78537,-119.77314366666668,58.8,1
2025-06-29 17:30:00,1751243101.0,39.0,19.166666666666668,60.68716666666666,6.0,6.0,36.785342666666665,-119.773103,62.0,1
2025-06-29 18:30:00,1751246701.0,38.5,18.33333333333333,62.337,5.833333333333333,6.166666666666667,36.78542383333333,-119.77311566666668,62.6,1
2025-06-29 19:30:00,1751250301.0,36.833333333333336,19.5,58.14483333333334,5.5,5.833333333333333,36.7854005,-119.77307766666668,57.0,1
2025-06-29 20:30:00,1751253901.0,34.0,25.5,51.33983333333333,5.5,5.666666666666667,36.78540483333333,-119.77312716666668,51.4,1
2025-06-29 21:30:00,1751257501.0,32.333333333333336,29.5,47.759166666666665,5.5,5.666666666666667,36.78542816666667,-119.773079,48.2,1
2025-06-29 22:30:00,1751261101.0,30.83333333333333,30.0,49.749,6.333333333333333,6.666666666666667,36.78541483333333,-119.7731615,49.4,1
2025-06-29 23:30:00,1751264701.0,29.5,29.166666666666668,44.413,5.333333333333333,5.666666666666667,36.785412,-119.77311466666669,44.6,1
2025-06-30 00:30:00,1751268301.0,27.83333333333333,27.83333333333333,43.088,3.8333333333333335,4.0,36.7853935,-119.77315533333332,42.6,1
2025-06-30 01:30:00,1751271901.0,26.0,30.83333333333333,35.791000000000004,3.6666666666666665,4.0,36.785527,-119.77310183333331,36.2,1
2025-06-30 02:30:00,1751275501.0,24.166666666666668,33.666666666666664,29.377166666666668,6.333333333333333,6.5,36.785444,-119.77318183333334,31.8,1
