date_time,unixtime,m_PM25_CF1,m_PM1_CF1,m_PM10_CF1,tempC_pms,rh_pms,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction
2023-06-08 15:30:00,1686263101.0,11.631666666666666,8.573333333333332,12.115,0.0666666666666666,0.0,28.383333333333336,37.55,36.785412666666666,-119.77316816666666,10.9,,,0.0
2023-06-08 16:30:00,1686266701.0,10.466666666666669,7.805,10.916666666666666,0.0666666666666666,0.0333333333333333,29.21666666666667,35.766666666666666,36.78538383333333,-119.77320233333334,7.6,-75.92572290797685,75.99238957464351,0.3488888888888886
2023-06-08 17:30:00,1686270301.0,12.005,8.868333333333334,12.69,0.0666666666666666,0.0333333333333333,28.21666666666667,39.016666666666666,36.785342666666665,-119.7731465,7.9,-75.92572290797685,75.99238957464351,0.4001666666666663
2023-06-08 18:30:00,1686273901.0,11.701666666666666,8.558333333333334,12.4,0.0333333333333333,0.0,28.633333333333336,37.583333333333336,36.78537416666666,-119.773159,9.4,,,0.0
2023-06-08 19:30:00,1686277501.0,10.478333333333332,7.47,11.076666666666666,0.0666666666666666,0.0666666666666666,27.58333333333333,39.25,36.785418,-119.77317933333332,7.1,-71.27679686792506,71.34346353459172,0.6985555555555547
2023-06-08 20:30:00,1686281101.0,10.016666666666667,7.288333333333334,10.636666666666668,0.0666666666666666,0.0,26.48333333333333,43.5,36.7854595,-119.77314133333334,11.0,,,0.0
2023-06-08 21:30:00,1686284701.0,12.263333333333334,8.908333333333333,13.176666666666668,0.0333333333333333,0.0,25.48333333333333,47.61666666666667,36.78543916666666,-119.77314383333334,11.8,,,0.0
2023-06-08 22:30:00,1686288301.0,10.423333333333334,7.368333333333333,11.216666666666669,0.1,0.0333333333333333,24.633333333333336,50.15,36.785411833333335,-119.7731525,8.6,-75.90996772541993,76.00996772541993,0.3474444444444441
2023-06-08 23:30:00,1686291901.0,8.813333333333334,6.105,9.47,0.1666666666666666,0.0333333333333333,23.316666666666663,54.35,36.785387,-119.773154,6.9,-75.87846140875085,76.04512807541752,0.2937777777777775
2023-06-09 00:30:00,1686295501.0,7.776666666666667,5.43,8.473333333333334,0.0333333333333333,0.0,21.866666666666664,59.68333333333334,36.78541383333333,-119.77316283333332,4.1,,,0.0
2023-06-09 01:30:00,1686298801.0,6.406000000000001,4.154,7.014,0.04,0.04,20.86,61.08,36.785379,-119.7731596,5.3,-74.74023652099638,74.78023652099638,0.25624
2023-06-09 10:30:00,1686332700.0,6.385,4.275,7.555,0.1,0.1,24.8,48.575,36.78541075,-119.77312275,4.1,-68.41832133694595,68.51832133694595,0.6385000000000001
2023-06-09 11:30:00,1686335700.0,12.575,4.323333333333333,9.073333333333332,0.0,0.0,26.55,43.36666666666667,36.78542466666666,-119.77313883333332,6.8,,,0.0
2023-06-09 12:30:00,1686339300.0,5.98,4.273333333333333,6.455000000000001,0.1,0.0333333333333333,28.73333333333333,38.31666666666667,36.785459,-119.77321,7.1,-75.90996772541993,76.00996772541993,0.19933333333333314
2023-06-09 13:30:00,1686342900.0,6.825,4.886666666666667,7.461666666666667,0.0666666666666666,0.0333333333333333,29.85,35.53333333333333,36.78540916666667,-119.77313583333334,6.5,-75.92572290797685,75.99238957464351,0.22749999999999976
2023-06-09 14:30:00,1686346500.0,6.4366666666666665,4.571666666666666,7.043333333333333,0.0333333333333333,0.0,30.416666666666668,33.833333333333336,36.78539533333333,-119.77316533333334,4.4,,,0.0
2023-06-09 15:30:00,1686350100.0,6.1933333333333325,4.466666666666667,6.586666666666667,0.0666666666666666,0.0333333333333333,30.683333333333334,33.6,36.78540766666666,-119.77318583333332,4.7,-75.92572290797685,75.99238957464351,0.2064444444444442
2023-06-09 16:30:00,1686353700.0,6.41,4.616666666666666,7.005,0.1,0.0666666666666666,30.65,33.68333333333334,36.78543666666667,-119.7731855,7.2,-71.26015329816929,71.36015329816928,0.4273333333333329
2023-06-09 17:30:00,1686357300.0,7.140000000000001,5.045,7.686666666666667,0.0333333333333333,0.0,30.8,32.46666666666667,36.78539333333333,-119.77314133333334,9.7,,,0.0
2023-06-09 18:30:00,1686360900.0,7.828333333333333,5.516666666666667,8.376666666666667,0.1999999999999999,0.0333333333333333,29.683333333333334,35.016666666666666,36.78539933333334,-119.77320466666669,9.0,-75.86271027429193,76.06271027429193,0.26094444444444415
2023-06-09 19:30:00,1686364500.0,7.873333333333334,5.531666666666666,8.638333333333334,0.0333333333333333,0.0333333333333333,28.4,38.78333333333334,36.78539333333333,-119.7731615,10.1,-75.94147944024655,75.97481277357988,0.2624444444444442
2023-06-09 20:30:00,1686367800.0,7.839999999999999,5.512,8.362,0.04,0.0,26.860000000000003,43.5,36.785437,-119.7732026,7.4,,,0.0
2023-06-09 21:30:00,1686371400.142857,6.647142857142858,4.534285714285715,7.357142857142857,0.1428571428571428,0.1142857142857143,25.37142857142857,44.98571428571428,36.78541257142857,-119.77314857142858,5.3,-67.4393855644363,67.58224270729343,0.7596734693877553
2023-06-09 22:30:00,1686375300.0,5.433333333333334,3.6316666666666655,6.0200000000000005,0.0666666666666666,0.0333333333333333,23.9,46.63333333333333,36.785404,-119.773158,11.5,-75.92572290797685,75.99238957464351,0.18111111111111092
2023-06-09 23:30:00,1686378900.0,5.0633333333333335,3.26,5.6866666666666665,0.0,0.0,22.78333333333333,50.98333333333333,36.785415,-119.77315633333336,7.7,,,0.0
2023-06-10 00:30:00,1686382500.1666667,6.27,4.153333333333333,7.071666666666666,0.0666666666666666,0.0,21.0,57.93333333333334,36.785445333333335,-119.77317433333332,11.6,,,0.0
2023-06-10 01:30:00,1686386100.0,5.378333333333333,3.453333333333333,6.0183333333333335,0.0333333333333333,0.0333333333333333,19.516666666666666,60.78333333333333,36.78537633333333,-119.773112,6.9,-75.94147944024655,75.97481277357988,0.17927777777777756
2023-06-10 02:30:00,1686389700.0,4.43,2.811666666666667,4.793333333333334,0.0,0.0,18.75,61.21666666666667,36.78540183333333,-119.77314133333334,3.5,,,0.0
2023-06-10 03:30:00,1686393300.0,3.88,2.4716666666666667,4.375,0.0666666666666666,0.0333333333333333,18.05,62.81666666666666,36.7854015,-119.77316933333331,2.3,-75.92572290797685,75.99238957464351,0.1293333333333332
2023-06-10 04:30:00,1686396900.0,3.68,2.215,4.253333333333333,0.0333333333333333,0.0333333333333333,17.599999999999998,63.71666666666667,36.785411333333336,-119.77317533333331,2.7,-75.94147944024655,75.97481277357988,0.12266666666666655
2023-06-10 05:30:00,1686400500.0,4.266666666666667,2.57,4.726666666666667,0.0666666666666666,0.0,16.933333333333334,65.86666666666666,36.78540883333333,-119.7731475,1.6,,,0.0
2023-06-10 06:30:00,1686404100.0,4.043333333333333,2.5066666666666664,4.566666666666666,0.0,0.0,16.816666666666666,65.48333333333333,36.78538183333333,-119.77313616666667,-0.1,,,0.0
2023-06-10 07:30:00,1686407700.0,4.265,2.5716666666666668,4.798333333333333,0.1,0.0,16.883333333333333,65.0,36.78543783333333,-119.773229,1.8,,,0.0
2023-06-10 08:30:00,1686411300.0,4.183333333333334,2.5866666666666664,4.628333333333333,0.0666666666666666,0.0666666666666666,17.983333333333334,58.96666666666667,36.78544183333333,-119.77318583333332,3.2,-71.27679686792506,71.34346353459172,0.27888888888888863
2023-06-10 09:30:00,1686414900.0,5.421666666666667,3.715,6.043333333333333,0.1,0.0666666666666666,19.883333333333336,52.6,36.78537683333334,-119.773183,4.4,-71.26015329816929,71.36015329816928,0.36144444444444407
2023-06-10 10:30:00,1686418500.0,4.966666666666667,3.341666666666667,5.451666666666667,0.1,0.0333333333333333,21.3,46.43333333333334,36.785394,-119.77317566666666,8.5,-75.90996772541993,76.00996772541993,0.16555555555555537
2023-06-10 11:30:00,1686422100.0,7.09,5.323333333333333,7.476666666666667,0.0333333333333333,0.0,22.21666666666667,42.06666666666666,36.785383333333336,-119.77319966666666,12.2,,,0.0
2023-06-10 12:30:00,1686425700.0,3.865,2.4616666666666664,4.238333333333333,0.1,0.0,23.666666666666668,39.266666666666666,36.785417,-119.7731895,7.7,,,0.0
2023-06-10 13:30:00,1686429300.0,2.466666666666667,1.3516666666666666,2.7816666666666667,0.0333333333333333,0.0,25.366666666666664,32.63333333333333,36.785445333333335,-119.77315383333332,3.7,,,0.0
2023-06-10 14:30:00,1686432900.0,2.655,1.5416666666666667,2.973333333333333,0.0999999999999999,0.0333333333333333,27.2,28.48333333333333,36.78540933333333,-119.77317683333332,3.6,-75.90996772541993,76.00996772541993,0.0884999999999999
2023-06-10 15:30:00,1686436500.0,3.633333333333333,2.365,3.9416666666666655,0.0,0.0,28.53333333333333,25.666666666666668,36.78540233333333,-119.77318966666668,4.0,,,0.0
2023-06-10 16:30:00,1686440100.0,6.823333333333333,4.79,7.313333333333333,0.1,0.0,28.48333333333333,24.116666666666664,36.785438,-119.77316133333332,4.6,,,0.0
2023-06-10 17:30:00,1686443700.0,3.6,2.32,3.9666666666666655,0.0666666666666666,0.0333333333333333,28.45,26.2,36.785400333333335,-119.77317066666669,2.7,-75.92572290797685,75.99238957464351,0.11999999999999987
2023-06-10 18:30:00,1686447300.0,4.806666666666667,3.1566666666666667,5.395,0.0333333333333333,0.0,26.98333333333333,31.566666666666663,36.785387166666666,-119.77318316666668,3.5,,,0.0
2023-06-10 19:30:00,1686450900.0,5.2683333333333335,3.44,5.926666666666667,0.0999999999999999,0.0666666666666666,25.71666666666667,34.93333333333333,36.78541933333333,-119.77319716666666,7.3,-71.26015329816929,71.36015329816928,0.3512222222222219
2023-06-10 20:30:00,1686454500.0,6.243333333333333,4.108333333333333,7.158333333333334,0.1333333333333333,0.0666666666666666,24.53333333333333,39.6,36.78547566666666,-119.77314233333334,7.9,-71.24351106684136,71.3768444001747,0.41622222222222177
2023-06-10 21:30:00,1686458100.0,6.998333333333334,4.691666666666666,7.56,0.0666666666666666,0.0333333333333333,23.35,47.2,36.78539466666667,-119.77313883333332,7.3,-75.92572290797685,75.99238957464351,0.23327777777777756
2023-06-10 22:30:00,1686461700.0,7.001666666666666,4.696666666666666,7.621666666666666,0.1,0.0666666666666666,22.35,49.41666666666666,36.7853825,-119.77315533333332,7.7,-71.26015329816929,71.36015329816928,0.46677777777777724
2023-06-10 23:30:00,1686465300.0,6.315,4.221666666666667,6.8950000000000005,0.0333333333333333,0.0,21.366666666666664,49.3,36.785392,-119.77314983333332,5.8,,,0.0
2023-06-11 00:30:00,1686468900.0,6.721666666666667,4.513333333333333,7.25,0.1666666666666666,0.0666666666666666,20.2,52.73333333333333,36.78538383333333,-119.77314366666668,5.1,-71.22687017377986,71.39353684044653,0.4481111111111106
2023-06-11 01:30:00,1686472500.0,8.035,5.315,8.87,0.0333333333333333,0.0,19.683333333333334,58.31666666666666,36.7853565,-119.77312733333332,4.0,,,0.0
2023-06-11 02:30:00,1686476100.0,6.793333333333333,4.443333333333333,7.503333333333333,0.2,0.1333333333333333,19.6,58.51666666666667,36.785431,-119.7731615,7.6,-66.29151570333752,66.49151570333753,0.9057777777777776
2023-06-11 03:30:00,1686479700.0,8.223333333333334,5.458333333333333,9.021666666666668,0.1333333333333333,0.0333333333333333,19.25,60.43333333333334,36.78540933333333,-119.77316783333332,10.7,-75.8942138924024,76.02754722573574,0.27411111111111086
2023-06-11 04:30:00,1686483300.0,11.551666666666668,7.5,12.75,0.0666666666666666,0.0333333333333333,18.4,64.10000000000001,36.78543033333333,-119.773154,7.7,-75.92572290797685,75.99238957464351,0.3850555555555552
2023-06-11 05:30:00,1686486900.0,10.555,6.73,11.543333333333331,0.1333333333333333,0.0,17.666666666666668,66.3,36.785364,-119.77314366666668,7.0,,,0.0
2023-06-11 06:30:00,1686490500.0,11.413333333333334,7.223333333333333,12.641666666666666,0.2,0.0666666666666666,17.349999999999998,66.78333333333333,36.785411333333336,-119.77316033333334,7.1,-71.21023061882333,71.41023061882333,0.7608888888888882
2023-06-11 07:30:00,1686494100.0,12.45,7.933333333333334,13.703333333333331,0.2333333333333333,0.1,17.566666666666666,66.53333333333333,36.785409666666666,-119.77314366666668,5.9,-68.34954053120431,68.58287386453765,1.245
2023-06-11 08:30:00,1686497700.0,11.585,7.278333333333333,12.631666666666666,0.1333333333333333,0.0333333333333333,18.45,63.85,36.78540366666667,-119.773173,4.3,-75.8942138924024,76.02754722573574,0.38616666666666627
2023-06-11 09:30:00,1686501300.0,10.008333333333333,6.491666666666667,11.026666666666666,0.0666666666666666,0.0333333333333333,19.15,61.63333333333333,36.7854225,-119.77317533333331,2.7,-75.92572290797685,75.99238957464351,0.33361111111111075
2023-06-11 10:30:00,1686504900.0,9.548333333333334,6.155,10.216666666666669,0.1333333333333333,0.0666666666666666,20.25,58.13333333333333,36.78541766666667,-119.7731705,5.6,-71.24351106684136,71.3768444001747,0.6365555555555549
2023-06-11 11:30:00,1686508500.0,9.5,6.2316666666666665,10.155,0.1,0.0,23.65,48.1,36.78547033333333,-119.7731285,6.1,,,0.0
2023-06-11 12:30:00,1686512100.0,14.738333333333337,9.665,15.558333333333335,0.2666666666666666,0.1,25.516666666666666,44.2,36.785371833333336,-119.77318066666668,10.2,-68.3323486485632,68.59901531522986,1.4738333333333338
2023-06-11 13:30:00,1686515700.0,12.92,8.828333333333333,13.708333333333334,0.0666666666666666,0.0,27.766666666666666,38.43333333333333,36.785383333333336,-119.77315416666666,7.8,,,0.0
2023-06-11 14:30:00,1686519300.0,11.191666666666668,7.923333333333333,11.915,0.1333333333333333,0.0666666666666666,29.066666666666663,34.56666666666667,36.7853965,-119.77317316666668,9.6,-71.24351106684136,71.3768444001747,0.7461111111111104
2023-06-11 15:30:00,1686522900.1666667,9.35,6.786666666666666,9.926666666666668,0.1,0.0333333333333333,30.0,32.483333333333334,36.78544683333333,-119.77321883333332,11.4,-75.90996772541993,76.00996772541993,0.3116666666666663
2023-06-11 16:30:00,1686526500.0,7.768333333333333,5.508333333333333,8.290000000000001,0.0333333333333333,0.0,30.1,32.7,36.78541516666667,-119.77317933333336,8.4,,,0.0
2023-06-11 17:30:00,1686530100.0,6.38,4.453333333333333,6.921666666666667,0.0666666666666666,0.0,28.316666666666663,37.16666666666666,36.78540983333333,-119.77317033333334,6.3,,,0.0
2023-06-11 18:30:00,1686533700.0,5.681666666666668,3.936666666666667,6.183333333333334,0.0666666666666666,0.0333333333333333,27.683333333333334,35.96666666666667,36.78539233333333,-119.773173,5.3,-75.92572290797685,75.99238957464351,0.18938888888888875
2023-06-11 19:30:00,1686537300.0,5.419999999999999,3.5866666666666664,5.958333333333333,0.0666666666666666,0.0333333333333333,26.5,38.95,36.78542333333333,-119.773187,7.2,-75.92572290797685,75.99238957464351,0.18066666666666645
2023-06-11 20:30:00,1686540900.0,7.62,5.088333333333334,8.393333333333333,0.1333333333333333,0.1,25.133333333333336,47.21666666666667,36.78539083333333,-119.77317433333332,7.8,-68.40112414392645,68.53445747725979,0.762
2023-06-11 21:30:00,1686544500.0,4.523333333333333,2.763333333333333,5.15,0.1,0.0333333333333333,23.516666666666666,48.68333333333334,36.78537933333333,-119.77315766666668,10.0,-75.90996772541993,76.00996772541993,0.15077777777777762
