unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1755405001,1,1,2,2,2,3,27,49,12.89,35.94968,-119.049942,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,23.87545766635
1755405000,0,0,1,0,0,1,26,52,0.0,36.138988,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.353642208000004
1755405001,0,0,2,0,0,3,28,47,7.262,35.67038,-119.239075,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,23.490174973402
1755405000,1,1,2,1,1,3,27,47,18.049,36.037636,-120.173126,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,15.269424969268997
1755405600,1,1,1,1,1,2,28,47,16.794,35.613247,-119.689568,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,20.02533250604
1755405600,0,0,1,0,0,1,26,50,0.0,36.139111,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755405600,1,1,1,1,1,1,27,53,16.347,36.526512,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,25.151766381971
1755405601,2,2,2,2,2,3,27,51,12.973,35.949593,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,24.353501266695
1755405601,2,2,3,2,2,3,23,47,33.52,40.59412,-105.075859,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755405600,0,0,0,0,0,0,25,53,0.0,36.138969,-120.368385,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.923185588000004
1755405601,0,0,2,0,0,3,28,48,6.278,35.670391,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,23.012140588938003
1755405600,1,1,2,1,1,4,26,46,17.371,36.037598,-120.173187,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,14.046866649750996
1755406200,1,1,1,1,1,2,28,47,17.257,35.613216,-119.68956,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,20.42347623462
1755406201,0,0,3,1,1,3,23,46,37.809,40.59409,-105.075806,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755406200,0,0,1,0,0,1,26,50,0.001,36.139076,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755406200,1,1,2,2,2,2,27,54,14.717,36.52652,-119.29026,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,24.140703721381
1755406201,2,2,3,2,2,3,26,53,10.993,35.949627,-119.050034,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.725719821995
1755406200,0,0,1,0,0,1,25,53,0.0,36.138966,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.923185588000004
1755406201,0,0,3,0,0,4,28,49,2.732,35.670399,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,21.101264224772
1755406200,1,1,2,1,1,4,26,46,16.441,36.037548,-120.173271,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.357074693420998
1755406800,1,1,1,1,1,2,28,47,17.269,35.613224,-119.689529,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,20.43379529454
1755406800,2,2,2,2,2,2,27,55,15.138,36.526531,-119.290237,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,24.551630521634003
1755406801,1,1,3,1,1,3,23,46,39.557,40.594028,-105.075912,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755406800,0,0,1,0,0,1,26,52,0.0,36.139114,-120.368294,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.353642208000004
1755406800,1,1,1,1,1,1,26,49,0.0,36.139008,-120.368309,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755406801,0,0,3,0,0,4,27,51,2.032,35.670395,-119.239006,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,19.968110165072
1755406801,2,2,2,2,2,3,26,54,10.707,35.949593,-119.049965,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.735641710505
1755406800,0,0,1,0,0,1,26,47,16.098,36.037582,-120.173218,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.369664458537995
1755407400,1,1,1,1,1,1,28,47,17.322,35.613274,-119.689575,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,20.47937114252
1755407400,2,2,2,2,2,2,26,56,13.697,36.526634,-119.290268,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,23.145151953521
1755407400,1,1,1,1,1,1,26,50,0.0,36.139027,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755407401,1,1,2,2,2,3,25,56,9.533,35.949608,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.671690888095
1755407400,0,0,1,0,0,1,26,53,0.0,36.139069,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.826591709000006
1755407401,0,0,3,0,0,4,27,53,2.221,35.670387,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.218380252591
1755407400,0,0,1,0,0,1,26,49,16.128,36.037632,-120.173203,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.925909623967996
1755407401,0,0,3,1,1,3,23,46,37.132,40.594028,-105.075912,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755408000,1,1,1,1,1,2,28,48,16.711,35.613251,-119.689575,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,20.27229184426
1755408000,2,2,1,2,2,2,26,57,13.444,36.526585,-119.290314,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,23.088784313692003
1755408000,0,0,1,0,0,1,26,52,0.0,36.138985,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755408001,1,1,2,1,1,3,26,55,10.49,35.949677,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.79383197735
1755408001,1,1,3,1,1,3,23,46,37.833,40.594124,-105.075813,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755408000,0,0,1,0,0,1,25,55,0.001,36.139053,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.86986302695901
1755408001,0,0,2,0,0,3,26,54,1.743,35.670368,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,19.137099145453
1755408000,0,0,1,0,0,1,26,49,16.106,36.03756,-120.173225,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.909591964785996
1755408600,1,1,1,1,1,1,27,48,16.158,35.613319,-119.689606,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,19.220620724280007
1755408601,0,0,3,0,0,3,23,46,39.686,40.594231,-105.075592,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755408600,0,0,1,0,0,1,26,51,0.0,36.138977,-120.368431,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755408600,2,2,1,2,2,2,26,57,13.767,36.526562,-119.290283,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,23.312725121031
1755408601,1,1,2,1,1,2,26,55,9.061,35.949745,-119.049873,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.794186866615004
1755408600,0,0,1,0,0,1,25,54,0.001,36.139053,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.396913525959008
1755408601,0,0,2,0,0,2,26,55,3.632,35.670456,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.265838768672
1755408600,0,0,1,0,0,1,26,49,15.65,36.037586,-120.173264,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.571371392649992
1755409200,1,1,1,1,1,1,27,48,15.664,35.613319,-119.689606,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,18.795819424240005
1755409200,0,0,1,0,0,1,25,54,0.0,36.139114,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.396135089000005
1755409201,0,0,3,1,1,3,23,47,38.918,40.594227,-105.075737,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755409200,2,2,1,2,2,2,26,58,12.785,36.526619,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,22.750930705505
1755409201,3,3,5,3,3,8,26,56,9.103,35.949745,-119.049873,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.033558437645
1755409200,0,0,1,0,0,1,26,51,0.001,36.13903,-120.368378,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755409201,0,0,2,0,0,2,26,55,5.011,35.670525,-119.239029,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,21.037067921681
1755409200,0,0,1,0,0,1,25,51,14.743,36.037704,-120.173225,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.979951793283
1755409800,1,1,1,1,1,1,27,49,15.562,35.613232,-119.689552,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,19.02644025092
1755409800,0,0,0,0,0,0,25,52,0.001,36.138966,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755409800,1,1,1,2,2,1,25,59,13.015,36.526577,-119.290306,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,22.502981824895
1755409801,0,0,3,1,1,3,22,49,37.863,40.594173,-105.07579,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755409801,1,1,2,1,1,4,25,57,10.9,35.949711,-119.049927,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.8379552315
1755409800,0,0,1,0,0,1,25,54,0.0,36.139023,-120.368408,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.396135089000005
1755409801,0,0,1,0,0,2,26,56,5.141,35.67038,-119.239021,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,21.182056942911004
1755409800,1,1,3,2,2,4,25,51,14.704,36.037628,-120.173233,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.951025033823996
1755410400,1,1,1,1,1,1,27,46,15.3,35.613266,-119.689545,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,17.846142267999998
1755410401,1,1,2,1,1,2,25,57,9.715,35.949619,-119.050079,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.008998299225
1755410401,0,0,3,1,1,3,22,48,34.364,40.594078,-105.075912,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755410400,0,0,1,1,1,1,25,52,0.001,36.139011,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755410400,1,1,1,2,2,1,25,59,12.791,36.526539,-119.290291,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,22.347679221663
1755410400,0,0,1,0,0,1,24,55,0.0,36.139034,-120.368301,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.965678469000004
1755410401,0,0,1,0,0,2,26,57,4.669,35.67038,-119.239021,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.990367247599
1755410400,0,0,1,1,1,2,25,52,15.206,36.03767,-120.173157,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.590361253886002
1755411000,0,0,1,0,0,1,27,46,12.898,35.613232,-119.689537,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.780610440679997
1755411001,0,0,1,1,1,2,25,57,9.775,35.949745,-119.050026,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.050970802125
1755411000,2,2,1,2,2,2,25,61,12.127,36.526558,-119.290359,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,22.125400141511
1755411000,0,0,1,1,1,1,25,53,0.0,36.13905,-120.368301,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755411001,0,0,3,1,1,3,22,47,35.591,40.594067,-105.075882,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755411000,0,0,1,0,0,1,24,56,0.0,36.138977,-120.36834,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.438627970000006
1755411001,0,0,1,0,0,2,26,57,4.388,35.670418,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.833213228748
1755411000,1,1,2,1,1,3,24,52,14.104,36.037487,-120.173332,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.320314045223997
1755411600,0,0,0,0,0,0,26,47,12.379,35.613239,-119.689644,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.076509493140003
1755411601,0,0,3,1,1,3,22,47,38.449,40.594048,-105.075722,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755411600,0,0,1,0,0,1,24,56,0.0,36.138996,-120.368393,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.438627970000006
1755411600,1,1,1,1,1,2,25,62,11.237,36.526531,-119.290291,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,21.627390723741
1755411601,1,1,1,1,1,2,25,58,9.332,35.949581,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.951064641380004
1755411600,0,0,1,0,0,1,25,53,0.003,36.138977,-120.368347,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755411601,0,0,1,0,0,2,25,57,4.302,35.670376,-119.239098,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,19.898880459242
1755411600,1,1,2,1,1,4,25,53,14.784,36.037487,-120.173332,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.544355788304005
1755412200,0,0,0,0,0,1,26,48,11.981,35.613205,-119.689575,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.052593508460005
1755412200,2,2,1,2,2,2,24,62,10.877,36.526531,-119.290291,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.851344775261
1755412200,0,0,2,0,0,2,24,57,0.0,36.138969,-120.368286,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.911577471
1755412201,0,0,1,0,0,2,25,59,10.185,35.949577,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.757764543275
1755412200,1,1,1,1,1,1,25,54,0.001,36.138977,-120.368347,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755412201,0,0,3,0,0,3,22,46,38.323,40.594143,-105.075905,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755412201,0,0,1,0,0,2,25,58,4.159,35.670361,-119.23912,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,19.891189597389
1755412200,1,1,1,1,1,1,24,52,14.216,36.037525,-120.173225,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.403385764695996
1755412800,0,0,1,0,0,1,26,49,12.171,35.613293,-119.689598,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.534311459860003
1755412800,1,1,1,1,1,1,24,63,9.887,36.526604,-119.290344,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.284003838191
1755412800,0,0,1,1,1,1,25,54,0.001,36.139019,-120.368401,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755412801,0,0,1,0,0,2,25,60,8.722,35.949646,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.94432583323
1755412801,0,0,2,0,0,2,22,46,37.525,40.594059,-105.075775,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755412800,0,0,1,0,0,1,24,57,0.0,36.139091,-120.368279,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.911577471
1755412801,0,0,1,0,0,2,25,58,2.574,35.670387,-119.239059,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,19.004751448354
1755412800,1,1,2,1,1,2,24,53,14.398,36.037582,-120.173241,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.805374214837997
1755413400,0,0,0,0,0,1,26,50,12.01,35.613232,-119.689552,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.714196908599998
1755413400,1,1,1,1,1,1,24,64,9.793,36.526592,-119.290314,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.337873314049
1755413401,0,0,1,0,0,1,24,61,8.096,35.949593,-119.050072,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.05373305164
1755413400,0,0,1,1,1,1,25,54,0.002,36.139084,-120.368401,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755413401,0,0,2,0,0,2,22,46,38.534,40.594147,-105.075836,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755413400,0,0,1,0,0,1,24,57,0.0,36.139053,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.911577471
1755413401,0,0,2,0,0,2,25,58,1.435,35.670364,-119.239105,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,18.367746368385
1755413400,1,1,1,1,1,2,24,53,15.101,36.037598,-120.173225,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.326797596881
1755414000,0,0,0,0,0,0,25,52,11.491,35.613251,-119.689575,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.328428797060004
1755414000,0,0,1,0,0,1,24,58,0.0,36.139069,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.384526972000003
1755414000,0,0,1,1,1,1,25,54,0.002,36.138973,-120.368401,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755414001,0,0,2,0,0,2,22,45,38.917,40.594147,-105.075836,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755414001,1,1,1,1,1,1,24,62,7.49,35.949642,-119.049873,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,20.83980159135
1755414000,1,1,1,2,2,1,24,64,10.581,36.526611,-119.290359,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.884205686133
1755414001,0,0,1,0,0,1,25,59,0.909,35.670265,-119.238991,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,18.145856256639
1755414000,1,1,1,1,1,1,24,52,15.788,36.037594,-120.173172,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.569356684428
1755414600,0,0,0,0,0,1,25,53,11.749,35.613239,-119.689522,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.86862142134
1755414600,1,1,1,1,1,1,24,65,9.877,36.526524,-119.290352,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.515152894261
1755414601,1,1,1,1,1,1,24,62,7.23,35.949539,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,20.657920745450003
1755414600,0,0,1,0,0,1,24,55,0.001,36.138988,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755414600,0,0,1,0,0,1,23,59,0.0,36.139118,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.954070351999995
1755414601,0,0,2,0,0,2,23,44,38.747,40.594093,-105.075798,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755414601,0,0,1,0,0,1,25,59,0.557,35.670364,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.948994282847003
1755414600,1,1,1,1,1,1,24,53,14.906,36.037609,-120.173248,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.182163799586
1755415200,0,0,0,0,0,0,25,53,11.532,35.613201,-119.689468,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.682018421120002
1755415201,1,1,1,1,1,1,23,63,6.534,35.949539,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.71836004381
1755415200,1,1,1,2,2,1,24,65,10.075,36.526611,-119.290367,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.652429302475
1755415200,1,1,1,1,1,1,24,55,0.001,36.139,-120.368446,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755415200,0,0,1,0,0,1,23,59,0.0,36.139118,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.954070351999995
1755415201,0,0,2,0,0,2,23,42,40.541,40.594082,-105.075798,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755415201,0,0,1,0,0,1,24,60,0.337,35.670376,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.012004054227
1755415200,1,1,1,1,1,1,24,53,14.862,36.03751,-120.173279,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.149528481222
1755415800,0,0,0,0,0,0,25,54,11.572,35.613201,-119.689468,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.03474812352
1755415800,1,1,1,1,1,1,24,66,9.106,36.52663,-119.29039,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.099647984458
1755415800,1,1,1,1,1,1,24,57,0.0,36.139034,-120.368423,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755415801,1,1,1,1,1,1,23,63,5.711,35.9496,-119.049896,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.142637212365
1755415801,0,0,2,0,0,2,23,43,39.925,40.594101,-105.075958,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755415800,0,0,1,0,0,1,23,60,0.0,36.139053,-120.368469,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.427019852999997
1755415801,0,0,1,0,0,1,24,60,0.523,35.670437,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.116027710832995
1755415800,0,0,1,0,0,1,24,53,15.045,36.037571,-120.173233,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.285261737145
1755416400,0,0,0,0,0,1,25,55,11.527,35.613224,-119.68959,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.31438448482
1755416401,0,0,3,0,0,3,22,44,36.473,40.594067,-105.075638,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755416400,0,0,1,0,0,1,23,58,0.0,36.138985,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.481120851
1755416400,1,1,1,2,2,1,23,66,8.88,36.52647,-119.29023,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.41650627184
1755416400,1,1,1,1,1,1,24,55,0.002,36.139015,-120.368378,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755416401,1,1,1,1,1,1,23,64,6.372,35.94952,-119.049896,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.81502510498
1755416401,0,0,1,0,0,1,24,61,0.296,35.670464,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.061358423415996
1755416400,1,1,3,1,1,4,24,54,14.426,36.037571,-120.17318,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.093139050706
1755417000,0,0,0,0,0,1,25,56,11.452,35.613251,-119.689644,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.56822319632
1755417000,0,0,1,1,1,1,24,56,0.001,36.13905,-120.368317,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755417000,1,1,1,1,1,2,23,66,9.28,36.526493,-119.290367,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.69383234904
1755417001,1,1,1,1,1,1,23,64,5.195,35.949501,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,18.991664506425
1755417000,0,0,1,0,0,1,23,58,0.0,36.139076,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.481120851
1755417001,0,0,2,0,0,2,23,44,38.381,40.594109,-105.075897,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755417001,0,0,1,0,0,1,24,62,0.335,35.670464,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.155454150284996
1755417000,0,0,2,1,1,3,24,54,14.539,36.037643,-120.173218,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.176952481959
1755417600,0,0,0,0,0,1,25,57,11.113,35.613224,-119.689545,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.59504258958
1755417601,1,1,1,1,1,1,23,64,6.107,35.949699,-119.049767,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.629646550505
1755417600,2,2,1,2,2,1,23,67,9.099,36.526493,-119.290268,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.687383403107
1755417600,1,1,1,1,1,1,23,56,0.001,36.139015,-120.368294,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
